id,version,station_name,gu,dong,latitude,longitude,use
1151,타슈2,서구청,서구,둔산동,36.35485,127.38443,Y
1152,타슈2,롯데하이마트 유천점,중구,유천동,36.316631,127.391263,N
1153,타슈2,낭월동 산내로1315번길,동구,낭월동,36.281446,127.464573,Y
1154,타슈2,동일스위트1단지 101동,대덕구,신탄진동,36.452466,127.433092,Y
1155,타슈2,쌍용예가(87),중구,태평동,36.322685,127.398107,Y
1156,타슈2,성남동 효촌마을 건너편,동구,성남동,36.345552,127.432902,Y
1157,타슈2,둔곡 서한이다음 후문(202동),유성구,둔곡동,36.452555,127.363293,Y
1158,타슈2,둔곡 서한이다음 정문(103동),유성구,둔곡동,36.455346,127.363914,Y
1159,타슈2,둔곡 우미린 정문(101동),유성구,둔곡동,36.454854,127.36408,Y
1160,타슈2,둔곡 우미린 정문(107동),유성구,둔곡동,36.454367,127.363993,Y
1161,타슈2,둔곡 서한이다음 정문(101동),유성구,둔곡동,36.454314,127.363703,Y
1162,타슈2,오정동 374-2,대덕구,오정동,36.352752,127.414263,Y
1163,타슈2,가오주공아파트(105동),동구,가오동,36.306631,127.453356,Y
1164,타슈2,가오주공아파트2(105동),동구,가오동,36.306664,127.453367,N
1165,타슈2,죽동 한국타이어앞 CU,유성구,죽동,36.376312,127.338052,Y
1166,타슈2,흑석네거리(기성보건지소),서구,흑석동,36.254704,127.341442,Y
1167,타슈2,가양동 드림팰리스5차,동구,가양동,36.350111,127.441486,Y
1168,타슈2,관저동 금동초등학교,서구,관저동,36.29716,127.326155,Y
1169,타슈2,충남대학교 간호대학,중구,문화동,36.315591,127.413314,Y
1170,타슈2,목동 현대아파트 입구,중구,목동,36.328151,127.41387,Y
1171,타슈2,국제라이온스협회356-B(대전),동구,가양동,36.34528,127.445126,Y
1172,타슈2,다모아 아파트 상가 앞,서구,월평동,36.362582,127.367974,Y
1173,타슈2,가수원은아아파트5단지앞,서구,가수원동,36.298957,127.35609,Y
1174,타슈2,가수원역,서구,가수원동,36.298292,127.356237,N
1175,타슈2,금강로하스대청공원,대덕구,미호동,36.472613,127.47335,Y
1176,타슈2,가양동 올댓 앞,동구,가양동,36.346604,127.4447,Y
1177,타슈2,가양동 트윈스아파트,동구,가양동,36.345427,127.451728,Y
1178,타슈2,가팔어린이공원,동구,가양동,36.344248,127.449159,Y
1179,타슈2,대전고용복지플러스센터 입구,서구,탄방동,36.346615,127.385463,Y
1180,타슈2,버드내101동 버스정류장,중구,태평동,36.316011,127.387376,Y
