지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),현상번호(국내식),지면온도(°C)
133,대전,2020-06-15 05:00,18.8,,1.9,93,,19,18.3
133,대전,2020-06-15 06:00,18.7,,1.6,92,.4,19,18.5
133,대전,2020-06-15 07:00,19.8,,2.3,89,1,19,20.7
133,대전,2020-06-15 08:00,21,,2.6,85,1,,24
133,대전,2020-06-15 09:00,22.2,,2.4,80,1,,27.6
133,대전,2020-06-15 10:00,23.8,,2.5,74,1,,29.9
133,대전,2020-06-15 11:00,25.1,,2.2,67,1,,32.7
133,대전,2020-06-15 12:00,26.9,,3.1,61,1,,35.5
133,대전,2020-06-15 13:00,27.9,,1.7,46,1,,34.6
133,대전,2020-06-15 14:00,28,,1.8,53,1,,34.1
133,대전,2020-06-15 15:00,28.5,,1.2,56,1,,35.7
133,대전,2020-06-15 16:00,28,,2.4,60,.7,,32
133,대전,2020-06-15 17:00,27.8,,1.7,60,.9,,30.1
133,대전,2020-06-15 18:00,27.1,,2.8,57,1,,28
133,대전,2020-06-15 19:00,25.1,,1.5,60,.4,,24.3
133,대전,2020-06-15 20:00,23.6,,1.3,60,0,,22.5
133,대전,2020-06-15 21:00,22.4,,1.1,55,,,20.9
133,대전,2020-06-15 22:00,22,,.9,61,,,20.3
133,대전,2020-06-15 23:00,21.6,,1.2,71,,,20
133,대전,2020-06-16 00:00,20.8,,1.6,76,,,19.8
133,대전,2020-06-16 01:00,20.6,,3.4,81,,,19.5
133,대전,2020-06-16 02:00,20.2,,2.7,81,,,19.2
133,대전,2020-06-16 03:00,20.2,,1.6,85,,,18.8
133,대전,2020-06-16 04:00,19.7,,2.2,87,,,18.5
133,대전,2020-06-16 05:00,18.8,,.7,91,,,18.4
133,대전,2020-06-16 06:00,19.3,,.2,90,0,,19.9
133,대전,2020-06-16 07:00,20.1,,.7,89,.1,,21.8
133,대전,2020-06-16 08:00,21,,1,83,.2,19,22.3
133,대전,2020-06-16 09:00,22.1,,.8,76,.3,19,26.5
133,대전,2020-06-16 10:00,23.7,,.6,69,.8,4019,29.9
133,대전,2020-06-16 11:00,25.6,,1.9,67,1,40,33.4
133,대전,2020-06-16 12:00,26.2,,1.6,60,1,,35.5
133,대전,2020-06-16 13:00,27.5,,1.1,53,1,,37.4
133,대전,2020-06-16 14:00,28.7,,1.8,44,1,,38.4
133,대전,2020-06-16 15:00,29,,1,46,1,,38
133,대전,2020-06-16 16:00,29.5,,1,46,1,,36.5
133,대전,2020-06-16 17:00,28.8,,1.7,50,.9,,32.6
133,대전,2020-06-16 18:00,28.4,,1.2,52,1,,29.9
133,대전,2020-06-16 19:00,27.4,,1.1,56,.2,,27.1
133,대전,2020-06-16 20:00,25.9,,.9,69,0,40,24.8
133,대전,2020-06-16 21:00,25,,.9,72,,40,23.9
133,대전,2020-06-16 22:00,24.5,,1.4,74,,40,23.1
133,대전,2020-06-16 23:00,23.9,,1.1,77,,40,22.8
133,대전,2020-06-17 00:00,23.2,,1.3,80,,4019,22.4
133,대전,2020-06-17 01:00,22.7,,1.2,80,,19,21.8
133,대전,2020-06-17 02:00,22.3,,1.4,83,,19,21.3
133,대전,2020-06-17 03:00,21.6,,.3,88,,19,21.3
133,대전,2020-06-17 04:00,21.2,,.7,91,,19,21
133,대전,2020-06-17 05:00,20.7,,.6,92,,19,20.7
133,대전,2020-06-17 06:00,20.8,,1.4,92,0,19,20.8
133,대전,2020-06-17 07:00,21,,.1,90,0,19,22.1
133,대전,2020-06-17 08:00,21.9,,.4,86,.2,19,24.3
133,대전,2020-06-17 09:00,23.2,,.4,77,.3,19,26.3
133,대전,2020-06-17 10:00,25,,.9,67,1,,30.3
133,대전,2020-06-17 11:00,25.7,,1.4,58,1,,32.3
133,대전,2020-06-17 12:00,26.3,,1.8,57,.4,,31
133,대전,2020-06-17 13:00,27,,1.5,58,.8,,34.1
133,대전,2020-06-17 14:00,27.3,,2.4,56,.9,,36.1
133,대전,2020-06-17 15:00,27.5,,3,54,1,,35.6
133,대전,2020-06-17 16:00,26.6,,2.4,55,.5,,31.8
133,대전,2020-06-17 17:00,25.5,,1.6,61,0,,28.3
133,대전,2020-06-17 18:00,24.8,,1.3,63,0,,26.4
133,대전,2020-06-17 19:00,24.1,,1.2,69,0,,24.8
133,대전,2020-06-17 20:00,23.3,,1.1,65,0,,23.1
133,대전,2020-06-17 21:00,22.5,,1.4,61,,,22.2
133,대전,2020-06-17 22:00,22.1,,2.3,69,,,21.6
133,대전,2020-06-17 23:00,21.6,,2.8,80,,19,21.3
133,대전,2020-06-18 00:00,21.4,,1.5,84,,19,21.2
133,대전,2020-06-18 01:00,21.3,,.3,83,,19,21.5
133,대전,2020-06-18 02:00,21,0,.3,83,,1901,21.3
133,대전,2020-06-18 03:00,20.6,0,.4,85,,01,21.1
133,대전,2020-06-18 04:00,20.4,0,.7,89,,1901,21
133,대전,2020-06-18 05:00,20.3,0,.5,87,,1901,20.8
133,대전,2020-06-18 06:00,20,.1,.5,92,0,1901,20.7
133,대전,2020-06-18 07:00,20.2,0,.4,89,0,1901,21.5
133,대전,2020-06-18 08:00,20.6,,.8,87,0,19,22.2
133,대전,2020-06-18 09:00,21.4,,.6,83,0,19,24.2
133,대전,2020-06-18 10:00,21.6,0,1.4,78,0,1901,23.9
133,대전,2020-06-18 11:00,21.9,0,.9,79,0,01,24.3
133,대전,2020-06-18 12:00,21.7,0,3,77,0,01,24.8
133,대전,2020-06-18 13:00,21.4,.1,1.1,82,0,01,24.2
133,대전,2020-06-18 14:00,20.9,.4,3.4,84,0,01,25
133,대전,2020-06-18 15:00,21.2,.1,2.3,84,0,01,25.4
133,대전,2020-06-18 16:00,21.3,0,1.3,83,0,01,24.8
133,대전,2020-06-18 17:00,21.7,0,2.9,79,0,01,25.1
133,대전,2020-06-18 18:00,21.8,,2.7,75,.1,,24.2
133,대전,2020-06-18 19:00,21.6,,1.5,75,0,,23.1
133,대전,2020-06-18 20:00,20.9,,2.3,77,0,,21.5
133,대전,2020-06-18 21:00,20.6,0,3.2,78,,01,20.6
133,대전,2020-06-18 22:00,20.2,,1.2,80,,,20
133,대전,2020-06-18 23:00,20.1,,1,82,,,20.1
133,대전,2020-06-19 00:00,20.1,0,1.1,84,,01,20.1
133,대전,2020-06-19 01:00,20,0,1.3,82,,01,19.9
133,대전,2020-06-19 02:00,19.7,0,1,87,,01,19.7
133,대전,2020-06-19 03:00,19.4,0,.9,86,,01,19.8
133,대전,2020-06-19 04:00,19.4,,.4,87,,,19.5
133,대전,2020-06-19 05:00,19.1,,1,91,,,19.3
133,대전,2020-06-19 06:00,19.1,,.4,89,0,,19.4
133,대전,2020-06-19 07:00,19.7,,.7,88,.3,,21.1
133,대전,2020-06-19 08:00,21.5,,1.1,79,.6,,24.7
133,대전,2020-06-19 09:00,23.4,,.9,69,1,,26.5
133,대전,2020-06-19 10:00,24.1,,1.4,64,.8,,28.7
133,대전,2020-06-19 11:00,25,,1.4,66,.3,,30.6
133,대전,2020-06-19 12:00,26,,1.5,60,.9,,35.4
133,대전,2020-06-19 13:00,26.6,,1.3,57,.9,,33.7
133,대전,2020-06-19 14:00,27.7,,1.4,55,1,,40.1
133,대전,2020-06-19 15:00,28.4,,1.2,53,1,,39.5
133,대전,2020-06-19 16:00,28.8,,1.8,49,1,,39.2
133,대전,2020-06-19 17:00,29,,1.2,47,1,,36.8
133,대전,2020-06-19 18:00,28.7,,.8,49,1,,33.1
133,대전,2020-06-19 19:00,27.2,,1.4,64,1,,28.7
133,대전,2020-06-19 20:00,25.6,,.6,72,.3,,25.9
133,대전,2020-06-19 21:00,24.5,,1.2,75,,4019,24.4
133,대전,2020-06-19 22:00,23.5,,1.1,78,,19,23.2
133,대전,2020-06-19 23:00,22.9,,.9,81,,19,22.5
133,대전,2020-06-20 00:00,22.2,,1.1,85,,19,21.8
133,대전,2020-06-20 01:00,21.8,,1.2,86,,19,21.2
133,대전,2020-06-20 02:00,21.1,,.9,90,,19,20.8
133,대전,2020-06-20 03:00,21.1,,.4,90,,19,21.4
133,대전,2020-06-20 04:00,20.8,,.7,90,,19,20.8
133,대전,2020-06-20 05:00,20.4,,.8,92,,19,20.2
133,대전,2020-06-20 06:00,20.3,,1,93,0,19,20.3
133,대전,2020-06-20 07:00,21.2,,.3,90,.4,19,22.2
133,대전,2020-06-20 08:00,23.3,,1.4,80,1,19,25.4
133,대전,2020-06-20 09:00,24.7,,.8,76,1,19,29.3
133,대전,2020-06-20 10:00,25.8,,.9,71,1,19,33.5
133,대전,2020-06-20 11:00,26.3,,2.5,69,.8,40,36.7
133,대전,2020-06-20 12:00,27.5,,2.4,64,1,40,41
133,대전,2020-06-20 13:00,28.1,,1.8,64,.9,40,39.6
133,대전,2020-06-20 14:00,28.7,,1.5,60,.7,,41.7
133,대전,2020-06-20 15:00,29.3,,1.6,59,.8,,42
133,대전,2020-06-20 16:00,28.6,,2,64,.8,,35
133,대전,2020-06-20 17:00,28.4,,1.2,63,.3,,33.2
133,대전,2020-06-20 18:00,28.5,,1.4,59,1,,31.8
133,대전,2020-06-20 19:00,26.9,,2,69,.6,,29
133,대전,2020-06-20 20:00,26.2,,1.7,73,0,,27.1
133,대전,2020-06-20 21:00,24.3,.1,.9,86,,1904,25
133,대전,2020-06-20 22:00,23.4,,0,90,,19,23.8
133,대전,2020-06-20 23:00,23,,1,90,,19,23.1
133,대전,2020-06-21 00:00,22.6,,.7,93,,19,22.9
133,대전,2020-06-21 01:00,22.5,,.6,86,,19,22.6
133,대전,2020-06-21 02:00,22.2,,.4,90,,19,22.3
133,대전,2020-06-21 03:00,22,,.6,89,,19,22.6
133,대전,2020-06-21 04:00,21.5,,.2,90,,19,21.8
133,대전,2020-06-21 05:00,20.9,,.9,92,,19,20.8
133,대전,2020-06-21 06:00,20.6,,.4,93,0,19,21
133,대전,2020-06-21 07:00,21.3,,.1,90,.2,19,22.7
133,대전,2020-06-21 08:00,22.7,,.4,82,1,19,25.7
133,대전,2020-06-21 09:00,24.5,,1.5,75,1,19,29.4
133,대전,2020-06-21 10:00,26.5,,1.6,72,1,,34.8
133,대전,2020-06-21 11:00,27.7,,1.7,66,1,,39.7
133,대전,2020-06-21 12:00,29.5,,1.7,66,1,,43.6
133,대전,2020-06-21 13:00,30.3,,.7,59,1,,45.3
133,대전,2020-06-21 14:00,31.1,,1.1,51,1,,47.9
133,대전,2020-06-21 15:00,31.8,,1.1,52,.9,,47.4
133,대전,2020-06-21 16:00,32.1,,2.3,46,1,,45.7
133,대전,2020-06-21 17:00,31.1,,2.1,46,1,,38.5
133,대전,2020-06-21 18:00,30.7,,2,52,1,,35.7
133,대전,2020-06-21 19:00,29.7,,2,51,1,,31.6
133,대전,2020-06-21 20:00,28,,1.6,65,.3,,28.6
133,대전,2020-06-21 21:00,26.6,,.8,70,,,26.8
133,대전,2020-06-21 22:00,25.4,,.5,70,,,25.6
133,대전,2020-06-21 23:00,24.7,,.9,70,,,24.6
133,대전,2020-06-22 00:00,24.1,,1.5,80,,,23.9
133,대전,2020-06-22 01:00,23.5,,.8,80,,19,23.3
133,대전,2020-06-22 02:00,22.6,,1,84,,19,22.6
133,대전,2020-06-22 03:00,21.8,,1,85,,,22
133,대전,2020-06-22 04:00,21.4,,.5,89,,19,21.5
133,대전,2020-06-22 05:00,21.1,,.4,91,,19,21.2
133,대전,2020-06-22 06:00,20.8,,.6,92,0,19,21.4
133,대전,2020-06-22 07:00,22,,.6,88,1,19,23
133,대전,2020-06-22 08:00,23.8,,.5,81,1,19,26.6
133,대전,2020-06-22 09:00,25.6,,1,74,1,19,31.8
133,대전,2020-06-22 10:00,27.2,,1.7,68,1,19,37.1
133,대전,2020-06-22 11:00,29.3,,1.4,61,1,,42.5
133,대전,2020-06-22 12:00,30.4,,.7,55,1,,46.4
133,대전,2020-06-22 13:00,31.5,,1.1,51,1,,49.1
133,대전,2020-06-22 14:00,32.9,,1.7,41,1,,51
133,대전,2020-06-22 15:00,33.7,,2.8,44,1,,50.4
133,대전,2020-06-22 16:00,33.7,,1.8,40,1,,48.4
133,대전,2020-06-22 17:00,33.3,,2.5,34,1,,44.2
133,대전,2020-06-22 18:00,32.8,,1.8,37,1,,39.2
133,대전,2020-06-22 19:00,31.6,,1.6,40,.8,,32.9
133,대전,2020-06-22 20:00,29.5,,1.3,65,.6,,30.1
133,대전,2020-06-22 21:00,27.9,,2.3,70,,,28.2
133,대전,2020-06-22 22:00,26.4,,2.9,71,,,26.8
133,대전,2020-06-22 23:00,25.1,,2.6,72,,,25.8
133,대전,2020-06-23 00:00,24.4,,1.7,72,,,24.9
133,대전,2020-06-23 01:00,23.7,,2.3,74,,,24.1
133,대전,2020-06-23 02:00,23.3,,1.8,78,,19,23.7
133,대전,2020-06-23 03:00,23.2,,1.3,81,,19,23.5
133,대전,2020-06-23 04:00,22.8,,1.5,83,,19,23
133,대전,2020-06-23 05:00,22.5,,.9,85,,19,22.5
133,대전,2020-06-23 06:00,21.9,,1,88,0,19,22.7
133,대전,2020-06-23 07:00,22.7,,.1,85,0,19,24.7
133,대전,2020-06-23 08:00,24.5,,.3,79,.9,19,28.6
133,대전,2020-06-23 09:00,26.3,,.4,70,1,19,33.4
133,대전,2020-06-23 10:00,28,,.8,64,1,,39
133,대전,2020-06-23 11:00,30.2,,1,57,1,,45.7
133,대전,2020-06-23 12:00,31.4,,1.1,54,1,,49.8
133,대전,2020-06-23 13:00,31.3,,1.2,55,.7,,44.1
133,대전,2020-06-23 14:00,30.5,,2.3,60,.3,,39.2
133,대전,2020-06-23 15:00,30.4,,2.1,61,0,,39.3
133,대전,2020-06-23 16:00,30.5,,1.1,61,.5,,38.5
133,대전,2020-06-23 17:00,29.6,,.9,67,0,,34.7
133,대전,2020-06-23 18:00,28.9,,1.7,72,0,,32.5
133,대전,2020-06-23 19:00,28.1,,.8,74,0,,30.4
133,대전,2020-06-23 20:00,27.5,,.1,74,0,,28.9
133,대전,2020-06-23 21:00,27.3,,.9,72,,,28.1
133,대전,2020-06-23 22:00,27,,.8,74,,,27.3
133,대전,2020-06-23 23:00,26.7,,1.1,75,,,26.8
133,대전,2020-06-24 00:00,26.2,,1.1,73,,,26.2
133,대전,2020-06-24 01:00,26,,2.5,67,,,25.7
133,대전,2020-06-24 02:00,25.8,,2,62,,,25.3
133,대전,2020-06-24 03:00,25.3,,1.4,65,,,25
133,대전,2020-06-24 04:00,24.9,,2.7,60,,,24.7
133,대전,2020-06-24 05:00,24.5,,2.6,60,,,24.2
133,대전,2020-06-24 06:00,24.1,0,3.5,64,0,01,23.8
133,대전,2020-06-24 07:00,23.8,0,2.9,68,0,01,24.2
133,대전,2020-06-24 08:00,23.9,0,3.4,71,0,01,25.7
133,대전,2020-06-24 09:00,22.8,.3,2.8,82,0,01,24.2
133,대전,2020-06-24 10:00,23.2,.1,2.5,82,0,01,25.6
133,대전,2020-06-24 11:00,23.8,,3.5,75,0,,26.7
133,대전,2020-06-24 12:00,24.2,,3.1,77,0,,27.1
133,대전,2020-06-24 13:00,24,.8,2.1,86,0,01,27.4
133,대전,2020-06-24 14:00,22.9,4.3,1.8,94,0,1901,26.8
133,대전,2020-06-24 15:00,22.5,.5,2.1,95,0,1901,25.8
133,대전,2020-06-24 16:00,22.8,0,2.8,92,0,1901,26.1
133,대전,2020-06-24 17:00,21.8,.1,3.4,94,0,1901,25
133,대전,2020-06-24 18:00,21.6,.2,1.9,95,0,1901,24.5
133,대전,2020-06-24 19:00,21.5,.2,1.1,96,0,1901,23.8
133,대전,2020-06-24 20:00,21.3,.8,.8,97,0,1901,23.3
133,대전,2020-06-24 21:00,21.5,0,1.1,97,,190201,23.3
133,대전,2020-06-24 22:00,21.8,,1,96,,19,23.2
133,대전,2020-06-24 23:00,21.7,0,.5,97,,1902,23.1
133,대전,2020-06-25 00:00,21.7,0,.6,97,,1902,23
133,대전,2020-06-25 01:00,21.9,.3,.8,97,,1902,23.1
133,대전,2020-06-25 02:00,22,.1,1.1,97,,1902,23
133,대전,2020-06-25 03:00,22,2.2,.2,97,,190201,22.9
133,대전,2020-06-25 04:00,22,.7,.6,97,,190201,23
133,대전,2020-06-25 05:00,22.1,.1,.9,97,,1902,22.8
133,대전,2020-06-25 06:00,21.9,.1,1.2,97,0,1902,22.7
133,대전,2020-06-25 07:00,22,0,1.8,96,0,1902,23.8
133,대전,2020-06-25 08:00,22.6,,1.7,95,0,19,24.5
133,대전,2020-06-25 09:00,22.6,,2.9,90,0,19,23.8
133,대전,2020-06-25 10:00,22.6,,2.2,93,0,19,25.2
133,대전,2020-06-25 11:00,22.3,0,1.7,95,0,1902,24.6
133,대전,2020-06-25 12:00,22,0,2.9,91,0,1902,26.1
133,대전,2020-06-25 13:00,22.6,0,2,89,0,02,25.9
133,대전,2020-06-25 14:00,22.2,.3,1.9,95,0,1901,25
133,대전,2020-06-25 15:00,22.5,.1,2.3,90,0,1901,26.1
133,대전,2020-06-25 16:00,22.3,,2,89,0,,24.7
133,대전,2020-06-25 17:00,22.1,,1.6,90,0,,24.1
133,대전,2020-06-25 18:00,21.9,,2.4,87,0,,23.2
133,대전,2020-06-25 19:00,21.8,,2,88,0,,22.7
133,대전,2020-06-25 20:00,21.3,0,1.6,90,0,01,22
133,대전,2020-06-25 21:00,21,,2.3,90,,,21.5
133,대전,2020-06-25 22:00,20.2,0,2.4,95,,1902,21.1
133,대전,2020-06-25 23:00,20.5,,2.3,94,,19,21
133,대전,2020-06-26 00:00,20.6,,2.7,92,,,20.9
133,대전,2020-06-26 01:00,20.1,.1,1.8,97,,1902,21
133,대전,2020-06-26 02:00,20.4,0,1.7,93,,1902,20.7
133,대전,2020-06-26 03:00,20.2,0,1.1,95,,1902,20.7
133,대전,2020-06-26 04:00,19.7,0,1,97,,1902,20.6
133,대전,2020-06-26 05:00,19.8,0,1.7,96,,02,20.6
133,대전,2020-06-26 06:00,19.8,0,1.3,95,0,02,20.6
133,대전,2020-06-26 07:00,20.1,0,1.5,95,0,02,21.4
133,대전,2020-06-26 08:00,20.9,,1,92,0,,23.2
133,대전,2020-06-26 09:00,22,,1.8,87,.2,,26.4
133,대전,2020-06-26 10:00,23.1,,2.5,81,.7,,27.6
133,대전,2020-06-26 11:00,24.1,,1.8,78,.7,,29.4
133,대전,2020-06-26 12:00,24.8,,2.5,73,.6,,29.5
133,대전,2020-06-26 13:00,25.9,,1.4,70,.6,,31.7
133,대전,2020-06-26 14:00,26,,2.4,69,.7,,30
133,대전,2020-06-26 15:00,26.5,,2.7,65,.7,,31
133,대전,2020-06-26 16:00,27.4,,1.5,64,.8,,33.5
133,대전,2020-06-26 17:00,26.7,,1.2,66,.3,,29
133,대전,2020-06-26 18:00,26.2,,1.2,67,.4,,27.2
133,대전,2020-06-26 19:00,25.6,,1.1,70,.4,,25.8
133,대전,2020-06-26 20:00,24.6,,1.3,76,0,,23.7
133,대전,2020-06-26 21:00,23.7,,1.3,82,,,22.7
133,대전,2020-06-26 22:00,23,,1.3,84,,,22.3
133,대전,2020-06-26 23:00,22.6,,1.3,86,,,21.9
133,대전,2020-06-27 00:00,22.1,,1,88,,,21.5
133,대전,2020-06-27 01:00,21.5,,.7,92,,,21.1
133,대전,2020-06-27 02:00,20.8,,.9,96,,19,20.7
133,대전,2020-06-27 03:00,20.6,,.3,97,,19,20.6
133,대전,2020-06-27 04:00,20.4,,.3,97,,19,20.5
133,대전,2020-06-27 05:00,20,,.2,97,,19,20.3
133,대전,2020-06-27 06:00,20,,1.1,97,0,19,20.6
133,대전,2020-06-27 07:00,20.6,,.3,97,0,19,22.1
133,대전,2020-06-27 08:00,21.6,,.5,94,0,19,24.1
133,대전,2020-06-27 09:00,22.7,,.6,88,.1,19,26.3
133,대전,2020-06-27 10:00,24.1,,.5,78,.4,19,28.4
133,대전,2020-06-27 11:00,25.8,,.8,72,.6,,32.1
133,대전,2020-06-27 12:00,26.8,,1,66,.6,,34.1
133,대전,2020-06-27 13:00,28.3,,.6,57,1,,37.5
133,대전,2020-06-27 14:00,29.1,,.6,61,.8,,37.1
133,대전,2020-06-27 15:00,30.2,,.7,57,1,,40.3
133,대전,2020-06-27 16:00,30,,2.1,59,.5,,37
133,대전,2020-06-27 17:00,29.6,,1.2,57,.6,,35.2
133,대전,2020-06-27 18:00,28,,1.1,67,.4,,30.7
133,대전,2020-06-27 19:00,27.3,0,.6,69,.6,01,28.9
133,대전,2020-06-27 20:00,26.1,,.5,76,.3,,26.2
133,대전,2020-06-27 21:00,25.1,,.3,77,,,24.7
133,대전,2020-06-27 22:00,24.3,,.9,84,,,23.7
133,대전,2020-06-27 23:00,23.7,,1.2,82,,,23.1
133,대전,2020-06-28 00:00,23.1,,1.8,85,,,22.4
133,대전,2020-06-28 01:00,22.3,,.4,85,,,22.5
133,대전,2020-06-28 02:00,21.8,,.7,84,,,21.7
133,대전,2020-06-28 03:00,21.1,,1,82,,,20.7
133,대전,2020-06-28 04:00,20.5,,.6,88,,,20.4
133,대전,2020-06-28 05:00,20,,.6,90,,,19.8
133,대전,2020-06-28 06:00,19.7,,.8,92,0,,20.1
133,대전,2020-06-28 07:00,20.6,,.2,91,0,,22.2
133,대전,2020-06-28 08:00,22.3,,1,82,.4,,24.6
133,대전,2020-06-28 09:00,22.6,,1.1,83,0,19,24.4
133,대전,2020-06-28 10:00,23.6,,.5,79,0,19,28
133,대전,2020-06-28 11:00,25.6,,.7,72,.8,19,34.8
133,대전,2020-06-28 12:00,26.9,,1.1,65,1,,37.9
133,대전,2020-06-28 13:00,27.9,,.6,61,.8,,37.8
133,대전,2020-06-28 14:00,28.8,,1.5,58,.8,,39.9
133,대전,2020-06-28 15:00,29.3,,2,56,.7,,40.4
133,대전,2020-06-28 16:00,29.2,,2.1,56,.8,,37.4
133,대전,2020-06-28 17:00,29.7,,1.7,55,.9,,37.1
133,대전,2020-06-28 18:00,29.6,,1.4,55,1,,34.4
133,대전,2020-06-28 19:00,28.3,,2,62,1,,30.1
133,대전,2020-06-28 20:00,26.8,,1.7,70,.3,,27.1
133,대전,2020-06-28 21:00,25.9,,.6,80,,,26.2
133,대전,2020-06-28 22:00,24.9,,1,83,,19,25.2
133,대전,2020-06-28 23:00,24.5,,1.2,84,,19,24.6
133,대전,2020-06-29 00:00,23.5,,1.3,87,,19,23.3
133,대전,2020-06-29 01:00,22.7,,1.1,90,,19,22.6
133,대전,2020-06-29 02:00,21.9,,1.2,93,,19,21.9
133,대전,2020-06-29 03:00,21.3,,1.2,95,,19,21.4
133,대전,2020-06-29 04:00,20.8,,.4,95,,19,21.1
133,대전,2020-06-29 05:00,20.6,,.9,96,,19,20.9
133,대전,2020-06-29 06:00,20.6,,1.2,96,0,19,21.2
133,대전,2020-06-29 07:00,21.3,,.6,95,0,19,22.8
133,대전,2020-06-29 08:00,22.3,,1,89,0,19,24.2
133,대전,2020-06-29 09:00,23.3,,2.4,85,0,,25.6
133,대전,2020-06-29 10:00,24,,2,83,0,,26.7
133,대전,2020-06-29 11:00,25,,3.5,80,0,,28.6
133,대전,2020-06-29 12:00,26.3,,3.3,77,.1,,32.5
133,대전,2020-06-29 13:00,27.5,,3.5,72,.3,,35.5
133,대전,2020-06-29 14:00,26.6,,4.7,72,0,,31.7
133,대전,2020-06-29 15:00,26.1,0,4.3,75,0,01,29.7
133,대전,2020-06-29 16:00,23.7,.5,3.5,89,0,01,26.2
133,대전,2020-06-29 17:00,21.5,6.4,1.5,96,0,1901,23.3
133,대전,2020-06-29 18:00,20.9,5.3,3.1,97,0,1901,23.4
133,대전,2020-06-29 19:00,20.5,3.1,4.1,97,0,1901,22.4
133,대전,2020-06-29 20:00,20.4,7.7,1.1,97,0,1901,21.8
133,대전,2020-06-29 21:00,20.3,12.6,3.3,97,,1901,21.1
133,대전,2020-06-29 22:00,20.6,4.8,1.5,97,,1901,21.3
133,대전,2020-06-29 23:00,20.5,.5,3.8,97,,01,21.5
133,대전,2020-06-30 00:00,20.5,.6,3.6,97,,01,21.3
133,대전,2020-06-30 01:00,20.8,0,1.8,97,,01,21.4
133,대전,2020-06-30 02:00,20.9,.1,2.7,97,,01,21.5
133,대전,2020-06-30 03:00,21,0,1.7,97,,01,21.6
133,대전,2020-06-30 04:00,20.6,8.6,1.1,97,,1901,21.2
133,대전,2020-06-30 05:00,20.6,2.2,.2,97,,1901,21.5
133,대전,2020-06-30 06:00,20.7,.8,1,97,0,1901,21.6
133,대전,2020-06-30 07:00,20.8,.8,.8,97,0,1901,22.2
133,대전,2020-06-30 08:00,21,.5,1.2,97,0,190201,22.8
133,대전,2020-06-30 09:00,21.2,.3,1.2,97,0,1902,23
133,대전,2020-06-30 10:00,21.3,.3,1.2,96,0,1902,23.8
133,대전,2020-06-30 11:00,20.8,.5,2.7,97,0,1902,23.3
133,대전,2020-06-30 12:00,20.4,.1,2.7,97,0,1902,22.3
133,대전,2020-06-30 13:00,20.6,0,2.7,97,0,1902,23.3
133,대전,2020-06-30 14:00,20.8,1.8,1.4,96,0,1901,23.7
133,대전,2020-06-30 15:00,21.2,1.2,1.5,97,0,1901,26.2
133,대전,2020-06-30 16:00,21,0,1.3,97,0,190201,24.4
133,대전,2020-06-30 17:00,20.9,0,1.4,97,0,02,23.9
133,대전,2020-06-30 18:00,20.4,1.8,1.1,96,0,190201,22.6
133,대전,2020-06-30 19:00,20,4.7,.3,96,0,1901,22
133,대전,2020-06-30 20:00,19.4,.7,1.7,97,0,1901,21.3
133,대전,2020-06-30 21:00,18.9,.1,1.3,97,,190201,20.8
133,대전,2020-06-30 22:00,18.9,0,1.7,97,,1902,20.6
133,대전,2020-06-30 23:00,18.6,0,1.7,97,,02,20.3
133,대전,2020-07-01 00:00,18.3,0,.9,97,,02,20.2
133,대전,2020-07-01 01:00,18.1,.2,3,97,,0201,19.8
133,대전,2020-07-01 02:00,17.6,0,2.2,97,,190201,19.4
133,대전,2020-07-01 03:00,17.4,0,1.5,97,,1902,19.4
133,대전,2020-07-01 04:00,17.5,,.3,97,,19,19.4
133,대전,2020-07-01 05:00,17.5,,0,97,,,19
133,대전,2020-07-01 06:00,17.4,,0,97,0,,19.1
133,대전,2020-07-01 07:00,18.6,,.1,97,.6,,20.7
133,대전,2020-07-01 08:00,19.4,,.2,93,0,,22.7
133,대전,2020-07-01 09:00,20.1,,1.8,88,0,,24.4
133,대전,2020-07-01 10:00,20.8,0,1.2,84,0,01,25.6
133,대전,2020-07-01 11:00,22.8,,.9,76,.9,,29.9
133,대전,2020-07-01 12:00,23.9,,1.1,71,.8,,31.7
133,대전,2020-07-01 13:00,23.2,,1.3,76,0,,26.3
133,대전,2020-07-01 14:00,23.3,,1.2,73,0,,25.7
133,대전,2020-07-01 15:00,23.9,,.9,72,0,,26.6
133,대전,2020-07-01 16:00,24,,1.6,74,0,,26.2
133,대전,2020-07-01 17:00,23.7,,1.4,73,0,,24.3
133,대전,2020-07-01 18:00,23.7,,.8,75,0,,24.6
133,대전,2020-07-01 19:00,22.9,,1.3,78,0,,22.9
133,대전,2020-07-01 20:00,21.8,,1.6,80,0,,21.1
133,대전,2020-07-01 21:00,21.1,,1.9,83,,,20.6
133,대전,2020-07-01 22:00,20.6,,1.3,87,,,20.2
133,대전,2020-07-01 23:00,20.2,,1.6,90,,,19.7
133,대전,2020-07-02 00:00,19.8,,1,90,,,19.3
133,대전,2020-07-02 01:00,19.4,,1,92,,,19
133,대전,2020-07-02 02:00,18.8,,.9,96,,19,18.8
133,대전,2020-07-02 03:00,18.6,,.6,96,,19,18.6
133,대전,2020-07-02 04:00,18.1,,.4,97,,19,18.3
133,대전,2020-07-02 05:00,17.9,,.6,97,,19,18.3
133,대전,2020-07-02 06:00,17.7,,.1,96,0,19,18.2
