지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),현상번호(국내식),지면온도(°C)
133,대전,2018-07-31 00:00,28.9,,1.9,71,,,27.8
133,대전,2018-07-31 01:00,28.1,,3.1,71,,,26.9
133,대전,2018-07-31 02:00,27.4,,3,72,,,26.6
133,대전,2018-07-31 03:00,26.8,,3.8,74,,,25.8
133,대전,2018-07-31 04:00,26.3,,1.7,75,,,25
133,대전,2018-07-31 05:00,25.8,,1,78,,,24.6
133,대전,2018-07-31 06:00,25.4,,1.3,80,.1,,24.6
133,대전,2018-07-31 07:00,26.5,,.9,78,1,,27.6
133,대전,2018-07-31 08:00,28.3,,1.1,70,1,,35.8
133,대전,2018-07-31 09:00,30.6,,2.5,62,1,,43.8
133,대전,2018-07-31 10:00,32.2,,3.1,57,1,,50.8
133,대전,2018-07-31 11:00,33.6,,3.8,55,1,,56.5
133,대전,2018-07-31 12:00,34.6,,3,52,1,,60.9
133,대전,2018-07-31 13:00,35.7,,2.6,49,1,,63.3
133,대전,2018-07-31 14:00,36.4,,2.7,45,1,,63.8
133,대전,2018-07-31 15:00,36.7,,2.4,43,1,,62
133,대전,2018-07-31 16:00,36.7,,2.5,43,1,,55.5
133,대전,2018-07-31 17:00,35.9,,2.6,45,1,,51.6
133,대전,2018-07-31 18:00,35.6,,1.4,47,1,,45.5
133,대전,2018-07-31 19:00,34.6,,1.3,51,1,,38.2
133,대전,2018-07-31 20:00,33.2,,.8,57,.3,,34.3
133,대전,2018-07-31 21:00,31.7,,1,66,,,32.3
133,대전,2018-07-31 22:00,30.7,,.8,71,,,30.4
133,대전,2018-07-31 23:00,30.4,,1,73,,,30
133,대전,2018-08-01 00:00,29.6,,.7,76,,,29.1
133,대전,2018-08-01 01:00,29.1,,1,78,,,28.4
133,대전,2018-08-01 02:00,28.4,,.3,76,,,27.5
133,대전,2018-08-01 03:00,28.1,,.6,78,,,26.9
133,대전,2018-08-01 04:00,27.6,,.5,84,,,26.3
133,대전,2018-08-01 05:00,26.8,,.5,85,,,25.8
133,대전,2018-08-01 06:00,26.3,,.7,85,.1,,25.6
133,대전,2018-08-01 07:00,27.3,,.2,81,1,,28.4
133,대전,2018-08-01 08:00,29.9,,1.4,67,1,,36.7
133,대전,2018-08-01 09:00,32,,1.2,57,1,,45
133,대전,2018-08-01 10:00,33.5,,1.1,54,.9,,52.2
133,대전,2018-08-01 11:00,35.5,,1.5,49,1,,58.6
133,대전,2018-08-01 12:00,35.8,,1.8,49,1,,62.4
133,대전,2018-08-01 13:00,37.6,,3.6,46,1,,64.7
133,대전,2018-08-01 14:00,37.9,,3,42,1,,64.7
133,대전,2018-08-01 15:00,38.8,,2.8,36,1,,63.1
133,대전,2018-08-01 16:00,38.7,,2.6,36,1,,59.6
133,대전,2018-08-01 17:00,38.1,,2.7,38,1,,53.3
133,대전,2018-08-01 18:00,37.4,,2.4,41,1,,46.9
133,대전,2018-08-01 19:00,36,,2.5,45,1,,39.1
133,대전,2018-08-01 20:00,34.7,,1.8,51,.3,,35.2
133,대전,2018-08-01 21:00,33.1,,1.4,59,,,33.4
133,대전,2018-08-01 22:00,32.3,,1,63,,,32.1
133,대전,2018-08-01 23:00,31.8,,2.7,62,,,31
133,대전,2018-08-02 00:00,31.5,,2.7,61,,,30.3
133,대전,2018-08-02 01:00,30.7,,2.3,64,,,29.6
133,대전,2018-08-02 02:00,30,,2.5,65,,,28.8
133,대전,2018-08-02 03:00,29.7,,1.7,65,,,28.3
133,대전,2018-08-02 04:00,28.8,,.2,71,,,27.7
133,대전,2018-08-02 05:00,28.2,,.4,75,,,27.2
133,대전,2018-08-02 06:00,27.7,,.7,77,0,,27
133,대전,2018-08-02 07:00,28.8,,1.9,70,.8,,30.4
133,대전,2018-08-02 08:00,30.8,,2.7,62,1,,37.7
133,대전,2018-08-02 09:00,32.8,,3.2,56,1,,45.4
133,대전,2018-08-02 10:00,34.6,,3,52,1,,52.7
133,대전,2018-08-02 11:00,35.9,,2.8,48,1,,58.7
133,대전,2018-08-02 12:00,36.1,,2.3,46,1,,62.6
133,대전,2018-08-02 13:00,36.8,,2.8,43,1,,64.4
133,대전,2018-08-02 14:00,38.2,,2,42,1,,65.5
133,대전,2018-08-02 15:00,38.5,,2.5,41,1,,63.3
133,대전,2018-08-02 16:00,38,,2.2,41,1,,59.2
133,대전,2018-08-02 17:00,37.5,,3.3,44,1,,53
133,대전,2018-08-02 18:00,37.2,,2.3,45,1,,46.9
133,대전,2018-08-02 19:00,35.6,,1.7,48,1,,39.3
133,대전,2018-08-02 20:00,34.3,,1.2,54,.2,,35.6
133,대전,2018-08-02 21:00,33.4,,.9,57,,,33.7
133,대전,2018-08-02 22:00,33.2,,1.4,58,,,32.5
133,대전,2018-08-02 23:00,32.4,,1.2,60,,,31.6
133,대전,2018-08-03 00:00,31.9,,1.3,63,,,30.8
133,대전,2018-08-03 01:00,30.7,,1.4,70,,,30
133,대전,2018-08-03 02:00,30.1,,1.4,71,,,29.3
133,대전,2018-08-03 03:00,29.1,,.7,76,,,28.6
133,대전,2018-08-03 04:00,28.4,,.3,79,,,27.9
133,대전,2018-08-03 05:00,28,,1.2,81,,,27.3
133,대전,2018-08-03 06:00,27.6,,.3,84,0,,27
133,대전,2018-08-03 07:00,28.8,,1.7,79,.9,,29.6
133,대전,2018-08-03 08:00,31.3,,2.2,66,1,,37.5
133,대전,2018-08-03 09:00,33.2,,2.5,59,1,,45.5
133,대전,2018-08-03 10:00,34,,2,56,1,,52.3
133,대전,2018-08-03 11:00,35.1,,1.6,50,1,,58.5
133,대전,2018-08-03 12:00,35.8,,1.3,49,1,,62.6
133,대전,2018-08-03 13:00,37.2,,1.3,46,1,,64.9
133,대전,2018-08-03 14:00,36.7,,1.4,48,.6,,52
133,대전,2018-08-03 15:00,37.3,,.9,47,.7,,53.8
133,대전,2018-08-03 16:00,36.7,,2.4,50,.1,,49.6
133,대전,2018-08-03 17:00,35.5,,2,55,.1,,42.9
133,대전,2018-08-03 18:00,35.5,,1.7,54,.1,,40.3
133,대전,2018-08-03 19:00,34.7,0,1.6,56,0,01,36.7
133,대전,2018-08-03 20:00,33.8,,2.2,57,0,,34.7
133,대전,2018-08-03 21:00,33.1,,1.7,58,,,33.7
133,대전,2018-08-03 22:00,32.6,,1.2,59,,,32.7
133,대전,2018-08-03 23:00,31.8,,1.4,62,,,31.5
133,대전,2018-08-04 00:00,31.1,,1.3,65,,,30.3
133,대전,2018-08-04 01:00,30.1,,.6,70,,,30.2
133,대전,2018-08-04 02:00,29.9,,1.5,71,,,29.3
133,대전,2018-08-04 03:00,29.6,,1.1,72,,,29.8
133,대전,2018-08-04 04:00,29.1,,1.5,74,,,29
133,대전,2018-08-04 05:00,28.6,,.9,76,,,27.8
133,대전,2018-08-04 06:00,28,,.8,80,0,,28
133,대전,2018-08-04 07:00,28.2,,.8,79,.2,,29.8
133,대전,2018-08-04 08:00,30,,.4,72,1,,37.2
133,대전,2018-08-04 09:00,31.5,,1.1,66,1,,44.9
133,대전,2018-08-04 10:00,32.8,,2.5,63,1,,50.9
133,대전,2018-08-04 11:00,33.6,,2.9,57,.9,,57.4
133,대전,2018-08-04 12:00,34.7,,1.6,53,.9,,60.8
133,대전,2018-08-04 13:00,33.7,,1.6,61,.3,,46.7
133,대전,2018-08-04 14:00,35.1,,1.6,54,.8,,55.1
133,대전,2018-08-04 15:00,35.2,,3.4,53,.5,,53.1
133,대전,2018-08-04 16:00,34.4,,2.6,58,.2,,47.7
133,대전,2018-08-04 17:00,33.3,,2.8,64,.4,,42.3
133,대전,2018-08-04 18:00,32.9,,1.4,67,0,,38.8
133,대전,2018-08-04 19:00,31.4,,1.7,73,.6,,35.5
133,대전,2018-08-04 20:00,30.4,,1.5,76,0,,32.2
133,대전,2018-08-04 21:00,29.8,,.5,79,,,31
133,대전,2018-08-04 22:00,29.1,,.9,81,,,29.7
133,대전,2018-08-04 23:00,28.5,,.3,84,,,28.8
133,대전,2018-08-05 00:00,28.3,,.4,82,,,28
133,대전,2018-08-05 01:00,27.9,,.9,84,,,27.5
133,대전,2018-08-05 02:00,27.4,,1.1,87,,,27
133,대전,2018-08-05 03:00,27,,.8,87,,,27
133,대전,2018-08-05 04:00,27.1,,.3,88,,,27.5
133,대전,2018-08-05 05:00,27.3,,.1,87,,,27.8
133,대전,2018-08-05 06:00,27.4,,1.2,88,0,,28
133,대전,2018-08-05 07:00,27.8,,.7,87,0,,30
133,대전,2018-08-05 08:00,29.1,,.8,82,.2,,35.4
133,대전,2018-08-05 09:00,30.2,,1.8,78,.3,,40.2
133,대전,2018-08-05 10:00,31.1,,1.6,72,.6,,45.4
133,대전,2018-08-05 11:00,32.3,,2.5,64,.9,,50.6
133,대전,2018-08-05 12:00,33.3,,2.8,60,.8,,54.8
133,대전,2018-08-05 13:00,33.6,,2,60,.6,,52.1
133,대전,2018-08-05 14:00,34.2,,1.6,58,.5,,52.4
133,대전,2018-08-05 15:00,34.7,,2.9,57,1,,57.9
133,대전,2018-08-05 16:00,34.4,,2.9,58,1,,53.5
133,대전,2018-08-05 17:00,34.6,,3.6,56,1,,50
133,대전,2018-08-05 18:00,33.6,,3.2,61,.8,,43
133,대전,2018-08-05 19:00,32.2,,3,65,.9,,36.5
133,대전,2018-08-05 20:00,31.2,,.9,70,0,,33.1
133,대전,2018-08-05 21:00,30.2,,1.6,72,,,31.3
133,대전,2018-08-05 22:00,29.3,,.5,76,,,30
133,대전,2018-08-05 23:00,28.8,,.8,79,,,29.2
133,대전,2018-08-06 00:00,28.3,,1.4,83,,,28.5
133,대전,2018-08-06 01:00,27.9,,.3,85,,,28.1
133,대전,2018-08-06 02:00,28,,.7,86,,,28.7
133,대전,2018-08-06 03:00,27.6,,.5,88,,,27.6
133,대전,2018-08-06 04:00,27.7,,.6,87,,,28.4
133,대전,2018-08-06 05:00,27.4,,.5,88,,,28.1
133,대전,2018-08-06 06:00,27,,.6,89,0,,27.1
133,대전,2018-08-06 07:00,27.4,,.4,88,0,,29.1
133,대전,2018-08-06 08:00,28.2,,.7,85,0,,31.9
133,대전,2018-08-06 09:00,29.4,,.5,80,.3,,38.2
133,대전,2018-08-06 10:00,30.2,,1,78,.3,,38.4
133,대전,2018-08-06 11:00,31.9,,1,70,.6,,44.1
133,대전,2018-08-06 12:00,32.7,,1.5,67,.6,,47.9
133,대전,2018-08-06 13:00,33.9,,1.1,60,.6,,51.1
133,대전,2018-08-06 14:00,35.7,,1.4,55,.9,,57.9
133,대전,2018-08-06 15:00,34.3,,2.8,63,.8,,55.5
133,대전,2018-08-06 16:00,33.6,,1.3,66,.4,,49.6
133,대전,2018-08-06 17:00,34.4,,2.4,63,1,,50
133,대전,2018-08-06 18:00,34.3,,1.1,61,1,,44.8
133,대전,2018-08-06 19:00,33,,1.5,62,.6,,38
133,대전,2018-08-06 20:00,31.9,,1.9,67,0,,33.9
133,대전,2018-08-06 21:00,31.2,,1.7,71,,,32.2
133,대전,2018-08-06 22:00,30.7,,1.1,74,,,32.1
133,대전,2018-08-06 23:00,30.4,,2.4,72,,,31.1
133,대전,2018-08-07 00:00,29.7,,1.7,77,,,29.7
133,대전,2018-08-07 01:00,29.1,,2.2,79,,,29.1
133,대전,2018-08-07 02:00,28.8,,2.2,81,,,28.4
133,대전,2018-08-07 03:00,28.4,,.8,83,,,27.9
133,대전,2018-08-07 04:00,28.1,,1.5,84,,,27.5
133,대전,2018-08-07 05:00,27.8,,2.2,85,,,27
133,대전,2018-08-07 06:00,27.6,,2.7,85,0,,27.2
133,대전,2018-08-07 07:00,28.2,,2.9,83,0,,30.1
133,대전,2018-08-07 08:00,28.7,,2.1,81,0,,33
133,대전,2018-08-07 09:00,31.1,,2.7,73,.8,,42.3
133,대전,2018-08-07 10:00,32.6,,1.8,65,1,,49.7
133,대전,2018-08-07 11:00,32.7,,1.2,65,.4,,49.4
133,대전,2018-08-07 12:00,33.9,,1,62,.8,,54
133,대전,2018-08-07 13:00,34,,1.3,61,.6,,48.4
133,대전,2018-08-07 14:00,35.9,,1.7,56,.9,,61.7
133,대전,2018-08-07 15:00,35.8,,1.7,54,.9,,54.5
133,대전,2018-08-07 16:00,35.8,,1.8,54,.6,,50.1
133,대전,2018-08-07 17:00,34.4,,3,63,.9,,47.7
133,대전,2018-08-07 18:00,33.9,,2.4,67,.9,,42.2
133,대전,2018-08-07 19:00,32.5,,1.8,70,.2,,36.9
133,대전,2018-08-07 20:00,31.3,,.7,73,0,,34.1
133,대전,2018-08-07 21:00,31.1,,1.6,73,,,32.8
133,대전,2018-08-07 22:00,30.6,,.4,73,,,32
133,대전,2018-08-07 23:00,30.3,,1.2,71,,,31.2
133,대전,2018-08-08 00:00,29.9,,.5,79,,,30.7
133,대전,2018-08-08 01:00,29.3,,.6,75,,,29.3
133,대전,2018-08-08 02:00,29,,.7,83,,,29.2
133,대전,2018-08-08 03:00,28.6,,.4,79,,,29.6
133,대전,2018-08-08 04:00,28.4,,1.4,81,,,29.1
133,대전,2018-08-08 05:00,28.2,,.4,84,,,29.1
133,대전,2018-08-08 06:00,28,,.7,85,0,,29
133,대전,2018-08-08 07:00,28.1,,.7,86,0,,30
133,대전,2018-08-08 08:00,28.8,,.6,83,0,,34.1
133,대전,2018-08-08 09:00,30.2,,.9,77,.4,,39.8
133,대전,2018-08-08 10:00,31.9,,1,70,.8,,49.1
133,대전,2018-08-08 11:00,32,,1.5,69,.7,,44.5
133,대전,2018-08-08 12:00,34,,1,61,.8,,55.9
133,대전,2018-08-08 13:00,34.7,,1.8,56,1,,60.8
133,대전,2018-08-08 14:00,35.3,,2.3,52,.9,,59.2
133,대전,2018-08-08 15:00,35.9,,2.7,51,1,,58.6
133,대전,2018-08-08 16:00,35.6,,2.3,49,1,,54.5
133,대전,2018-08-08 17:00,35,,2.5,44,1,,49
133,대전,2018-08-08 18:00,34.4,,2.4,45,1,,43.7
133,대전,2018-08-08 19:00,32.8,,1.6,52,1,,36.7
133,대전,2018-08-08 20:00,31.1,,1.7,57,.1,,32.9
133,대전,2018-08-08 21:00,30.3,,.9,61,,,31.3
133,대전,2018-08-08 22:00,29.6,,1.1,66,,,30.2
133,대전,2018-08-08 23:00,28.9,,1.6,74,,,29.4
133,대전,2018-08-09 00:00,28.3,,1.3,78,,,28.8
133,대전,2018-08-09 01:00,27.6,,.8,81,,,28
133,대전,2018-08-09 02:00,27.5,,.7,82,,,27.6
133,대전,2018-08-09 03:00,27.2,,0,85,,,27.2
133,대전,2018-08-09 04:00,27,,.7,86,,,26.9
133,대전,2018-08-09 05:00,26.7,,.1,88,,,27
133,대전,2018-08-09 06:00,26.7,,0,89,0,,26.6
133,대전,2018-08-09 07:00,27.2,,.2,88,.2,,28.6
133,대전,2018-08-09 08:00,28.6,,.4,81,.9,,34.5
133,대전,2018-08-09 09:00,30,,.7,73,1,,41
133,대전,2018-08-09 10:00,31.6,,1.1,66,.9,,49.3
133,대전,2018-08-09 11:00,32.7,,.7,60,.8,,50.3
133,대전,2018-08-09 12:00,33.5,,1.8,60,.3,,50.2
133,대전,2018-08-09 13:00,34.1,,1,55,.6,,52.4
133,대전,2018-08-09 14:00,34.2,,2.5,56,.5,,48.6
133,대전,2018-08-09 15:00,34.4,,1.6,55,.2,,52.5
133,대전,2018-08-09 16:00,35.5,,1.7,52,1,,53.5
133,대전,2018-08-09 17:00,34.9,,2.2,56,.6,,47
133,대전,2018-08-09 18:00,33.1,,2.2,65,.4,,39.8
133,대전,2018-08-09 19:00,31,0,2.1,78,0,04,33
133,대전,2018-08-09 20:00,29.6,0,1.5,80,0,04,32.4
133,대전,2018-08-09 21:00,29.4,,.9,84,,,31.2
133,대전,2018-08-09 22:00,29.2,,.4,84,,,30.6
133,대전,2018-08-09 23:00,29,,.2,83,,,30.1
133,대전,2018-08-10 00:00,28.7,,.6,84,,,29.4
133,대전,2018-08-10 01:00,28.3,,0,87,,,29.4
133,대전,2018-08-10 02:00,28.4,,.2,87,,,29.2
133,대전,2018-08-10 03:00,28.1,,.4,89,,,28.8
133,대전,2018-08-10 04:00,28,,.7,89,,,28.7
133,대전,2018-08-10 05:00,27.7,,.1,90,,19,28.3
133,대전,2018-08-10 06:00,27.7,,.7,91,0,19,28.3
133,대전,2018-08-10 07:00,27.8,,.8,91,0,19,29.8
133,대전,2018-08-10 08:00,28.3,,1.3,89,0,19,32.2
133,대전,2018-08-10 09:00,29.7,,.9,82,.5,19,38.5
133,대전,2018-08-10 10:00,31.2,,1.5,73,.6,19,47
133,대전,2018-08-10 11:00,32.8,,3.2,67,.7,19,54
133,대전,2018-08-10 12:00,33.3,,.8,62,.8,,57.3
133,대전,2018-08-10 13:00,34.2,,1.9,60,.9,,56.8
133,대전,2018-08-10 14:00,35.2,,1.6,56,1,,60.1
133,대전,2018-08-10 15:00,35.8,,1.4,53,.8,,60.1
133,대전,2018-08-10 16:00,34.4,,1.4,58,.4,,46.8
133,대전,2018-08-10 17:00,34.6,,3.8,57,.8,,44.2
133,대전,2018-08-10 18:00,33.7,,3.5,60,.5,,40.2
133,대전,2018-08-10 19:00,32.3,,3.1,64,.3,,35.7
133,대전,2018-08-10 20:00,31.4,,3.8,66,0,,33.6
133,대전,2018-08-10 21:00,30.4,,4.6,69,,,31.5
133,대전,2018-08-10 22:00,29.5,,4.4,72,,,30.8
133,대전,2018-08-10 23:00,29.1,,2.6,73,,,29.7
133,대전,2018-08-11 00:00,28.5,,3,75,,,29.2
133,대전,2018-08-11 01:00,28,,3.1,77,,,28.6
133,대전,2018-08-11 02:00,27.8,,3.2,78,,,28.6
133,대전,2018-08-11 03:00,27.5,,3.1,79,,,28.2
133,대전,2018-08-11 04:00,27.1,,3.7,79,,,27.8
133,대전,2018-08-11 05:00,27,,2.5,80,,,27.7
133,대전,2018-08-11 06:00,26.9,,2.2,80,0,,27.4
133,대전,2018-08-11 07:00,27.4,,1.5,79,.3,,28.9
133,대전,2018-08-11 08:00,29.4,,2.3,72,1,,37.8
133,대전,2018-08-11 09:00,29,,4.4,73,.2,,36.2
133,대전,2018-08-11 10:00,30.6,,3.7,68,.1,,42.9
133,대전,2018-08-11 11:00,32,,3.3,61,.3,,47.8
133,대전,2018-08-11 12:00,34,,3.7,54,1,,57.6
133,대전,2018-08-11 13:00,34.5,,4,53,1,,58.7
133,대전,2018-08-11 14:00,33.3,,3.7,57,.5,,50.3
133,대전,2018-08-11 15:00,33.9,,4,56,.7,,53.4
133,대전,2018-08-11 16:00,33.3,,3.5,58,.1,,48.6
133,대전,2018-08-11 17:00,33,,3.9,59,.7,,45.3
133,대전,2018-08-11 18:00,32.1,,3.6,60,1,,41.7
133,대전,2018-08-11 19:00,30.3,,4,66,1,,34.7
133,대전,2018-08-11 20:00,29.6,,2.5,70,0,,31.7
133,대전,2018-08-11 21:00,29,,5.1,72,,,30.1
133,대전,2018-08-11 22:00,28.3,,4.2,74,,,28.9
133,대전,2018-08-11 23:00,27.9,,4.1,75,,,28.2
133,대전,2018-08-12 00:00,27.5,,3.7,76,,,27.5
133,대전,2018-08-12 01:00,27.1,,3.4,76,,,27
133,대전,2018-08-12 02:00,26.7,,3.1,77,,,26.5
133,대전,2018-08-12 03:00,26.4,,2.6,79,,,26.4
133,대전,2018-08-12 04:00,26.1,,2.3,80,,,26.2
133,대전,2018-08-12 05:00,25.9,,2.8,81,,,25.8
133,대전,2018-08-12 06:00,25.9,,2.8,81,0,,25.9
133,대전,2018-08-12 07:00,26.4,,3.4,80,.6,,27
133,대전,2018-08-12 08:00,28.2,,3.4,74,1,,34.7
133,대전,2018-08-12 09:00,30.3,,3.2,68,1,,42.6
133,대전,2018-08-12 10:00,31.8,,2.2,62,1,,50.1
133,대전,2018-08-12 11:00,33.3,,2.6,57,1,,54.1
133,대전,2018-08-12 12:00,34.3,,1.4,54,1,,59.7
133,대전,2018-08-12 13:00,34.7,,3,55,.5,,56.4
133,대전,2018-08-12 14:00,34.7,,3.4,55,.6,,52.5
133,대전,2018-08-12 15:00,34.9,,2.6,55,.7,,55.3
133,대전,2018-08-12 16:00,34.4,,2.8,57,.4,,45.6
133,대전,2018-08-12 17:00,33.6,,2.4,59,.1,,42
133,대전,2018-08-12 18:00,32.4,,1.5,66,0,,38.2
133,대전,2018-08-12 19:00,30.6,0,2.9,78,0,04,31.3
133,대전,2018-08-12 20:00,29.1,.1,1.9,86,0,04,29.9
133,대전,2018-08-12 21:00,28.6,0,.9,88,,04,29.6
133,대전,2018-08-12 22:00,28.8,,.5,89,,,29.9
133,대전,2018-08-12 23:00,28.5,,1.2,91,,,29.4
133,대전,2018-08-13 00:00,28.3,,1.7,91,,,28.4
133,대전,2018-08-13 01:00,28,,1.5,91,,,27.9
133,대전,2018-08-13 02:00,27.6,,1.2,93,,,27.5
133,대전,2018-08-13 03:00,27.2,,.9,94,,19,26.9
133,대전,2018-08-13 04:00,26.7,,.1,94,,19,26.3
133,대전,2018-08-13 05:00,26.4,,1,95,,19,26.1
133,대전,2018-08-13 06:00,26.2,,.1,95,0,19,25.8
133,대전,2018-08-13 07:00,26.8,,.1,94,.4,19,27.6
133,대전,2018-08-13 08:00,28.5,,.5,85,1,19,34.5
133,대전,2018-08-13 09:00,30.7,,.8,72,1,,42.4
133,대전,2018-08-13 10:00,32.7,,.9,63,1,,50.2
133,대전,2018-08-13 11:00,34,,1.2,57,1,,52.7
133,대전,2018-08-13 12:00,34.5,,1.1,56,.8,,51
133,대전,2018-08-13 13:00,36.2,,1.1,51,.9,,55.6
133,대전,2018-08-13 14:00,37,,1.6,51,.7,,59.5
133,대전,2018-08-13 15:00,37.5,,1.7,49,1,,58.8
133,대전,2018-08-13 16:00,37.7,,2.4,48,.8,,57.8
133,대전,2018-08-13 17:00,36.3,,1.7,54,.5,,46.7
133,대전,2018-08-13 18:00,32.5,0,3.3,65,0,04,38.4
133,대전,2018-08-13 19:00,31.9,0,2.1,72,0,04,36.2
133,대전,2018-08-13 20:00,31.2,,.2,80,0,,34
133,대전,2018-08-13 21:00,31.1,,1.1,79,,,33.2
133,대전,2018-08-13 22:00,30.7,,.2,75,,,32.2
133,대전,2018-08-13 23:00,30,,.2,77,,,30.7
133,대전,2018-08-14 00:00,29.6,,.7,76,,,30.3
133,대전,2018-08-14 01:00,29.1,,.6,78,,,29.2
133,대전,2018-08-14 02:00,29.1,,.7,80,,,29.8
133,대전,2018-08-14 03:00,28.8,,.6,81,,,29
133,대전,2018-08-14 04:00,28.3,,0,85,,,28.2
133,대전,2018-08-14 05:00,27.9,,.5,87,,,27.5
133,대전,2018-08-14 06:00,27.5,,.1,89,0,,27.1
133,대전,2018-08-14 07:00,28.1,,0,87,.5,,29.6
133,대전,2018-08-14 08:00,29.8,,.3,81,.9,,35.2
133,대전,2018-08-14 09:00,31.6,,.6,71,1,,42.5
133,대전,2018-08-14 10:00,33.2,,1.3,61,1,,49.6
133,대전,2018-08-14 11:00,33.9,,1.4,58,.9,,50.6
133,대전,2018-08-14 12:00,35.2,,1.5,53,1,,60.6
133,대전,2018-08-14 13:00,36,,1.5,51,1,,60
133,대전,2018-08-14 14:00,36.6,,1.5,47,.6,,61.2
133,대전,2018-08-14 15:00,37.1,,1.6,45,1,,59.2
133,대전,2018-08-14 16:00,37.8,,1.6,44,1,,56.9
133,대전,2018-08-14 17:00,37.1,,2.2,45,1,,49.8
133,대전,2018-08-14 18:00,35.9,,1.8,48,.9,,43.4
133,대전,2018-08-14 19:00,34.8,,2,52,.5,,38.6
133,대전,2018-08-14 20:00,33.5,,2.4,58,0,,35.8
133,대전,2018-08-14 21:00,32.2,0,1,62,,04,33.8
133,대전,2018-08-14 22:00,31.5,,.7,64,,,32
133,대전,2018-08-14 23:00,30.5,,.5,67,,,31
133,대전,2018-08-15 00:00,30.2,,1.6,72,,,30.2
133,대전,2018-08-15 01:00,29.5,,1.8,76,,,29.4
133,대전,2018-08-15 02:00,29.1,,1.1,79,,,28.9
133,대전,2018-08-15 03:00,28.3,,1,81,,,28
133,대전,2018-08-15 04:00,27.8,,.7,83,,,27.3
133,대전,2018-08-15 05:00,27.3,,1.3,85,,,26.8
133,대전,2018-08-15 06:00,26.8,,1,87,0,,26.2
133,대전,2018-08-15 07:00,27.4,,.8,85,.9,,27.1
133,대전,2018-08-15 08:00,29.9,,.8,70,1,,35.8
133,대전,2018-08-15 09:00,32.4,,2,59,1,,44.3
133,대전,2018-08-15 10:00,33.6,,2.1,53,1,,51.7
133,대전,2018-08-15 11:00,35.8,,2.2,46,1,,57.8
133,대전,2018-08-15 12:00,36.2,,1.5,43,1,,61.6
133,대전,2018-08-15 13:00,37.8,,2.1,40,1,,64.3
133,대전,2018-08-15 14:00,38.5,,1.6,37,1,,64.9
133,대전,2018-08-15 15:00,39,,2.1,35,1,,63.5
133,대전,2018-08-15 16:00,39.3,,1.2,32,1,,60
133,대전,2018-08-15 17:00,38.5,,2.6,33,1,,50.5
133,대전,2018-08-15 18:00,37.4,,1.7,36,.9,,45.6
133,대전,2018-08-15 19:00,35.8,,5.4,46,.6,,40
133,대전,2018-08-15 20:00,34,,4.6,53,0,,36.4
133,대전,2018-08-15 21:00,32.9,,2.6,55,,,34.2
133,대전,2018-08-15 22:00,32.1,,2.1,58,,,32.9
133,대전,2018-08-15 23:00,31,,3.5,64,,,31.4
133,대전,2018-08-16 00:00,30.4,,3.5,65,,,30.7
133,대전,2018-08-16 01:00,29.4,,2.9,67,,,29.9
133,대전,2018-08-16 02:00,28.7,,2,71,,,28.9
133,대전,2018-08-16 03:00,28.4,,2.2,73,,,28.2
133,대전,2018-08-16 04:00,27.7,,1.8,76,,,27.5
133,대전,2018-08-16 05:00,27.4,,.6,78,,,27
133,대전,2018-08-16 06:00,27.1,,1.1,80,0,,26.6
133,대전,2018-08-16 07:00,27.6,,1.4,80,.5,,29
133,대전,2018-08-16 08:00,28.9,,.5,75,.3,,35.3
133,대전,2018-08-16 09:00,30.9,,1.7,69,1,,41.6
133,대전,2018-08-16 10:00,32.6,,2.9,62,.9,,48.7
133,대전,2018-08-16 11:00,34.2,,4.1,53,.9,,55.3
133,대전,2018-08-16 12:00,35,,3.8,54,.9,,54.7
133,대전,2018-08-16 13:00,35.8,,3.3,50,1,,58.4
133,대전,2018-08-16 14:00,36.7,,5.5,49,.8,,62.3
133,대전,2018-08-16 15:00,34.3,,5.9,53,.8,,57
133,대전,2018-08-16 16:00,33.5,,5.5,54,1,,53.4
133,대전,2018-08-16 17:00,32.1,,5.1,56,1,,46.2
133,대전,2018-08-16 18:00,30.8,,4.2,60,.4,,40.1
133,대전,2018-08-16 19:00,29.6,,5,60,0,,34.9
133,대전,2018-08-16 20:00,28.3,,4.2,60,0,,31.1
133,대전,2018-08-16 21:00,27.5,,3.5,60,,,29.6
133,대전,2018-08-16 22:00,26.8,,4.8,59,,,28.6
133,대전,2018-08-16 23:00,26.3,,4.3,59,,,27.9
133,대전,2018-08-17 00:00,25.8,,3.1,57,,,27.5
133,대전,2018-08-17 01:00,25.4,,4.3,57,,,27.1
133,대전,2018-08-17 02:00,24.7,,5,59,,,25.1
133,대전,2018-08-17 03:00,24.3,,4.9,60,,,24.1
133,대전,2018-08-17 04:00,23.8,,3.9,61,,,23.3
133,대전,2018-08-17 05:00,23.6,,3.6,61,,,22.7
133,대전,2018-08-17 06:00,23.2,,2.8,61,0,,22.2
133,대전,2018-08-17 07:00,23.6,,2,62,.9,,23.1
133,대전,2018-08-17 08:00,25.6,,4.1,56,1,,31.7
133,대전,2018-08-17 09:00,27.5,,5.7,53,1,,39.7
133,대전,2018-08-17 10:00,28.9,,5.1,50,1,,46.6
133,대전,2018-08-17 11:00,29.6,,5.6,48,1,,52.2
133,대전,2018-08-17 12:00,30.6,,4.2,46,1,,57.1
