지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),현상번호(국내식),지면온도(°C)
133,대전,2019.3.9 23:00,9.4,,0.8,34,,,6.8
133,대전,2019.3.10 0:00,9.2,,0.5,35,,,6.8
133,대전,2019.3.10 1:00,8.9,,0.4,35,,,6.7
133,대전,2019.3.10 2:00,8.7,,0.4,37,,,6.7
133,대전,2019.3.10 3:00,8.6,,0.8,40,,,6.6
133,대전,2019.3.10 4:00,8.3,,0.7,39,,,6.3
133,대전,2019.3.10 5:00,8.1,,0.5,39,,,6.1
133,대전,2019.3.10 6:00,8.1,,0.9,38,,,5.9
133,대전,2019.3.10 7:00,7.7,,0.7,43,0,,5.5
133,대전,2019.3.10 8:00,7.8,,0.4,46,0,,6.8
133,대전,2019.3.10 9:00,8.7,,1.4,42,0,,9.2
133,대전,2019.3.10 10:00,9.3,,0.8,40,0,,9.5
133,대전,2019.3.10 11:00,10,,0.4,38,0,,11.3
133,대전,2019.3.10 12:00,10.8,0,1.7,45,0,1,11.4
133,대전,2019.3.10 13:00,11.3,,3.1,58,0,1,11.7
133,대전,2019.3.10 14:00,10,,4.5,69,0,1,11.8
133,대전,2019.3.10 15:00,8.6,0.1,3.9,75,0,1,9.4
133,대전,2019.3.10 16:00,8.7,,2.8,73,0,1,9.8
133,대전,2019.3.10 17:00,8.6,,0.4,71,0,1,8.7
133,대전,2019.3.10 18:00,8.6,0,1.4,70,0,,7.9
133,대전,2019.3.10 19:00,8,,1.3,73,0.1,,5.6
133,대전,2019.3.10 20:00,7.2,,0.5,78,,,3.8
133,대전,2019.3.10 21:00,6.2,,1.1,82,,,2.9
133,대전,2019.3.10 22:00,5.1,,1,85,,,2.2
133,대전,2019.3.10 23:00,4.4,,0,87,,19,1.2
133,대전,2019.3.11 0:00,3.7,,0.5,90,,19,0.8
133,대전,2019.3.11 1:00,3,,0,92,,19,0.8
133,대전,2019.3.11 2:00,2.5,,1.2,93,,19,0.5
133,대전,2019.3.11 3:00,1.8,,0.4,93,,19,-0.2
133,대전,2019.3.11 4:00,1.4,,1.1,94,,19,-0.2
133,대전,2019.3.11 5:00,0.9,,0,95,,19,-0.8
133,대전,2019.3.11 6:00,0.6,,0.6,95,,19,-0.8
133,대전,2019.3.11 7:00,0.8,,0.6,96,0,19,-1
133,대전,2019.3.11 8:00,2.3,,0.7,95,0.6,19,-0.2
133,대전,2019.3.11 9:00,4.6,,3.4,80,0.5,19,5.4
133,대전,2019.3.11 10:00,6.6,,3.3,72,0.7,19,10.5
133,대전,2019.3.11 11:00,8.2,,2.6,63,0.6,,12.2
133,대전,2019.3.11 12:00,9,,3.6,65,0.1,,14.7
133,대전,2019.3.11 13:00,9.5,,3.9,55,0,,13.4
133,대전,2019.3.11 14:00,9.3,,2.8,64,0,40,12.3
133,대전,2019.3.11 15:00,9.6,,1.8,67,0,40,10.7
133,대전,2019.3.11 16:00,9.3,,1.1,74,0,40,10.6
133,대전,2019.3.11 17:00,9,,1.3,77,0,1,9.9
133,대전,2019.3.11 18:00,7,0.5,2.4,90,0,1,7.3
133,대전,2019.3.11 19:00,6.8,,2,88,0,1,6.5
133,대전,2019.3.11 20:00,6.9,,1.3,88,,1,6.4
133,대전,2019.3.11 21:00,6.6,0.3,0.3,91,,1901,6.3
133,대전,2019.3.11 22:00,6.3,,1.1,93,,190201,6
133,대전,2019.3.11 23:00,6.3,,0.5,94,,1902,6
133,대전,2019.3.12 0:00,6.3,0,1.5,93,,1902,6
133,대전,2019.3.12 1:00,6.4,,2.1,92,,1901,5.9
133,대전,2019.3.12 2:00,6,,2,92,,1901,4.6
133,대전,2019.3.12 3:00,4.8,0,2.6,86,,19,2.7
133,대전,2019.3.12 4:00,3.9,,1.4,89,,19,1.2
133,대전,2019.3.12 5:00,3.6,,0.9,91,,19,0.7
133,대전,2019.3.12 6:00,4.1,,2.5,93,,19,2.4
133,대전,2019.3.12 7:00,3.9,,1.8,91,0,19,2.7
133,대전,2019.3.12 8:00,4.2,,2.2,89,0,19,3.3
133,대전,2019.3.12 9:00,5.7,,2.5,83,0.8,19,7.6
133,대전,2019.3.12 10:00,6.6,,2.4,79,0.6,19,9
133,대전,2019.3.12 11:00,7,,3.1,78,0.4,19,8.3
133,대전,2019.3.12 12:00,7.4,,2.6,79,0,19,7.8
133,대전,2019.3.12 13:00,9.4,,2.6,73,0,19,11.7
133,대전,2019.3.12 14:00,11.1,,1.8,66,0.4,401901,16
133,대전,2019.3.12 15:00,10.3,0,2.4,59,0.1,40,10.9
133,대전,2019.3.12 16:00,9,,3.9,49,0,40,10.5
133,대전,2019.3.12 17:00,5,,4.8,78,0,4001,5.7
133,대전,2019.3.12 18:00,2.7,0.5,2.3,90,0,1901,4.3
133,대전,2019.3.12 19:00,2.1,,1.6,90,0,1901,2.8
133,대전,2019.3.12 20:00,1.4,,2.6,79,,,0.7
133,대전,2019.3.12 21:00,0.8,0,2.1,69,,,0.6
133,대전,2019.3.12 22:00,0.2,,1.9,66,,,0.1
133,대전,2019.3.12 23:00,0,,1.3,64,,,-0.5
133,대전,2019.3.13 0:00,-0.2,,1.4,62,,,-1.1
133,대전,2019.3.13 1:00,-0.4,,1.5,61,,,-1.6
133,대전,2019.3.13 2:00,-0.5,,1.8,66,,,-1.9
133,대전,2019.3.13 3:00,-0.7,,2.2,69,,,-2.2
133,대전,2019.3.13 4:00,-1.4,,0.7,69,,,-2.6
133,대전,2019.3.13 5:00,-1.5,,1.7,71,,,-2.8
133,대전,2019.3.13 6:00,-0.8,,2,67,,,-2.6
133,대전,2019.3.13 7:00,-0.8,,1.8,67,0,,-2.6
133,대전,2019.3.13 8:00,0.8,,1.8,62,1,,-1.6
133,대전,2019.3.13 9:00,3.8,,1.5,58,1,,-0.1
133,대전,2019.3.13 10:00,5.9,,2.1,51,1,,6.7
133,대전,2019.3.13 11:00,7.7,,1.8,42,1,,13.7
133,대전,2019.3.13 12:00,7.3,,3.4,33,0.6,,9.1
133,대전,2019.3.13 13:00,8.9,,5,24,1,,16.3
133,대전,2019.3.13 14:00,8.9,,4.7,20,1,,16.5
133,대전,2019.3.13 15:00,8.5,,4.8,21,1,,12.8
133,대전,2019.3.13 16:00,8.3,,4.9,22,0.9,,12.3
133,대전,2019.3.13 17:00,8,,4.7,22,1,,11.2
133,대전,2019.3.13 18:00,6.8,,4.3,24,1,,5.4
133,대전,2019.3.13 19:00,5.6,,3.5,28,0.2,,2.8
133,대전,2019.3.13 20:00,4.9,,2.5,28,,,1.5
133,대전,2019.3.13 21:00,4,,1.4,33,,,0.1
133,대전,2019.3.13 22:00,3.3,,1.6,39,,,-0.8
133,대전,2019.3.13 23:00,2.1,,1.1,43,,,-0.8
133,대전,2019.3.14 0:00,1,,0.9,49,,,-1.4
133,대전,2019.3.14 1:00,0.3,,1.2,57,,,-1.8
133,대전,2019.3.14 2:00,0.2,,0.7,63,,,-2
133,대전,2019.3.14 3:00,-0.3,,1,66,,,-2.3
133,대전,2019.3.14 4:00,-0.7,,1,71,,,-2.6
133,대전,2019.3.14 5:00,-1.6,,0.5,74,,,-2.9
133,대전,2019.3.14 6:00,-2.1,,0.6,78,,,-3.1
133,대전,2019.3.14 7:00,-2.5,,0.5,78,0,,-3.1
133,대전,2019.3.14 8:00,-1.1,,0.7,76,0.9,,-1.9
133,대전,2019.3.14 9:00,2.5,,0.9,64,1,,0.8
133,대전,2019.3.14 10:00,5.3,,2.6,46,1,,7.4
133,대전,2019.3.14 11:00,7.2,,2.6,29,1,,14.2
133,대전,2019.3.14 12:00,9.3,,3.5,27,1,,19.2
133,대전,2019.3.14 13:00,11.1,,1.3,23,1,,22.7
133,대전,2019.3.14 14:00,11.8,,4,25,1,,23.6
133,대전,2019.3.14 15:00,11.8,,2.6,28,1,,20.6
133,대전,2019.3.14 16:00,11.4,,2.5,28,0.3,,15.1
133,대전,2019.3.14 17:00,10.6,,2.5,27,0,,11.6
133,대전,2019.3.14 18:00,10,,1.9,29,0,,9
133,대전,2019.3.14 19:00,8.8,,1.1,34,0,,5.7
133,대전,2019.3.14 20:00,8.4,,1.6,36,,,5.6
133,대전,2019.3.14 21:00,8.2,,1.8,42,,,5.6
133,대전,2019.3.14 22:00,8.3,,2.2,37,,,5.2
133,대전,2019.3.14 23:00,8.2,,2.3,40,,,4.4
133,대전,2019.3.15 0:00,7.9,,2,54,,,4.5
133,대전,2019.3.15 1:00,7.7,,1.1,65,,,4.2
133,대전,2019.3.15 2:00,7.4,,1.7,70,,,4.1
133,대전,2019.3.15 3:00,6.4,0.3,0.8,85,,1901,3.8
133,대전,2019.3.15 4:00,6.8,,3.4,84,,19,4.3
133,대전,2019.3.15 5:00,6.3,,3.3,81,,,4.6
133,대전,2019.3.15 6:00,5.2,,2.9,84,,19,1.8
133,대전,2019.3.15 7:00,4.8,,1.4,84,0,19,1
133,대전,2019.3.15 8:00,5.4,,2.2,85,0.5,19,3.1
133,대전,2019.3.15 9:00,7.5,,2.5,78,1,,8.7
133,대전,2019.3.15 10:00,8.5,,3.4,72,0.8,,11.3
133,대전,2019.3.15 11:00,9.5,,3.3,68,0.7,40,14.3
133,대전,2019.3.15 12:00,10.6,,3.6,61,0.6,40,16.8
133,대전,2019.3.15 13:00,10.6,,1.9,58,0.3,4001,12.2
133,대전,2019.3.15 14:00,10,,2.7,58,0,601,10.5
133,대전,2019.3.15 15:00,11.5,0.3,2.6,48,0.9,1,16.8
133,대전,2019.3.15 16:00,10.8,,2.3,53,0.5,,11.2
133,대전,2019.3.15 17:00,10.3,,2.7,51,0.3,1,10.3
133,대전,2019.3.15 18:00,8,0,4.3,45,0.4,,8.2
133,대전,2019.3.15 19:00,5.3,,4.9,63,0,1,4.7
133,대전,2019.3.15 20:00,3.7,,3.7,67,,1,2.6
133,대전,2019.3.15 21:00,3.6,0,1.7,72,,1,3.3
133,대전,2019.3.15 22:00,2.5,,2.1,87,,1,3.4
133,대전,2019.3.15 23:00,2,,1.5,92,,190601,2.7
133,대전,2019.3.16 0:00,2.1,0.5,1.1,93,,1906,3.2
133,대전,2019.3.16 1:00,2.4,,2,92,,19,2.9
133,대전,2019.3.16 2:00,2.4,,0.8,91,,19,3.2
133,대전,2019.3.16 3:00,2.5,,0.1,90,,19,3.3
133,대전,2019.3.16 4:00,2.9,,0.8,89,,19,3.4
133,대전,2019.3.16 5:00,3.1,,1.1,88,,19,3.2
133,대전,2019.3.16 6:00,3,,0.5,90,,19,2.8
133,대전,2019.3.16 7:00,2.9,,0.6,89,0,19,2.2
133,대전,2019.3.16 8:00,3.1,,0.4,86,0.3,19,2.6
133,대전,2019.3.16 9:00,4.5,,3.2,79,0.9,19,7.3
133,대전,2019.3.16 10:00,5.8,,1.8,74,0.8,19,10.8
133,대전,2019.3.16 11:00,7.1,,2.9,67,0.6,19,13.6
133,대전,2019.3.16 12:00,8.9,,1.8,55,0.9,,19.1
133,대전,2019.3.16 13:00,8.3,,2.8,58,0.6,,13.6
133,대전,2019.3.16 14:00,9.4,,2.6,53,0.5,,16.6
133,대전,2019.3.16 15:00,10.1,,1.2,50,0.2,,15
133,대전,2019.3.16 16:00,10.8,,2.8,45,0.8,,17.4
133,대전,2019.3.16 17:00,10.5,,2.3,42,1,,14
133,대전,2019.3.16 18:00,9.2,,1.2,40,1,,8.5
133,대전,2019.3.16 19:00,7.9,,0.8,44,0.1,,5.3
133,대전,2019.3.16 20:00,6.6,,1.7,57,,,4.1
133,대전,2019.3.16 21:00,5.4,,1.5,66,,,3.4
133,대전,2019.3.16 22:00,4.6,,1.1,73,,,2.4
133,대전,2019.3.16 23:00,4.2,,0.5,75,,,2.8
133,대전,2019.3.17 0:00,4.2,,0.3,71,,,4.1
133,대전,2019.3.17 1:00,4.7,,0.6,71,,,4.1
133,대전,2019.3.17 2:00,4.2,,0.6,74,,,2.9
133,대전,2019.3.17 3:00,3.7,,0.9,78,,,1.4
133,대전,2019.3.17 4:00,2.7,,1.2,81,,,1
133,대전,2019.3.17 5:00,3,,0.3,81,,,2
133,대전,2019.3.17 6:00,3.1,,0.5,83,,,2
133,대전,2019.3.17 7:00,2.6,,0.9,84,0,19,1.4
133,대전,2019.3.17 8:00,3.4,,0.3,84,0.4,19,3.8
133,대전,2019.3.17 9:00,6.1,,0.6,78,0.9,,8.7
133,대전,2019.3.17 10:00,7.9,,2.3,61,1,,12.5
133,대전,2019.3.17 11:00,9.6,,3.3,54,1,,18.3
133,대전,2019.3.17 12:00,10.7,,3.2,43,1,,22.9
133,대전,2019.3.17 13:00,12.2,,3.5,38,0.9,,26.2
133,대전,2019.3.17 14:00,12.5,,2.5,35,1,,28.5
133,대전,2019.3.17 15:00,13.5,,2.2,31,1,,27
133,대전,2019.3.17 16:00,13.7,,3.1,28,1,,23.7
133,대전,2019.3.17 17:00,13.3,,1.4,29,1,,19.2
133,대전,2019.3.17 18:00,11.3,,1.6,33,1,,11
133,대전,2019.3.17 19:00,9.4,,2.3,34,0.2,,7.3
133,대전,2019.3.17 20:00,8.1,,1.5,38,,,5.3
133,대전,2019.3.17 21:00,6.4,,0.7,44,,,3.5
133,대전,2019.3.17 22:00,5.3,,1.2,48,,,2.4
133,대전,2019.3.17 23:00,4.7,,1.1,52,,,2
133,대전,2019.3.18 0:00,3.8,,1.1,56,,,1.4
133,대전,2019.3.18 1:00,2.9,,0.1,60,,,0.4
133,대전,2019.3.18 2:00,1.8,,1.3,65,,,0
133,대전,2019.3.18 3:00,1.2,,0.3,67,,,-0.5
133,대전,2019.3.18 4:00,0.5,,1.5,71,,,-0.7
133,대전,2019.3.18 5:00,-0.1,,0.1,74,,,-1.1
133,대전,2019.3.18 6:00,-0.4,,0.1,76,,,-1.3
133,대전,2019.3.18 7:00,-0.6,,0.9,78,0,,-1.1
133,대전,2019.3.18 8:00,0.3,,0.7,76,0.3,,0.4
133,대전,2019.3.18 9:00,2.7,,0.9,71,0.8,,6.3
133,대전,2019.3.18 10:00,5,,0.5,62,0.4,,10.5
133,대전,2019.3.18 11:00,8.7,,1.5,42,0.8,,17.6
133,대전,2019.3.18 12:00,10.2,,1.1,38,0.9,,19.1
133,대전,2019.3.18 13:00,12.6,,1.4,28,1,,25.3
133,대전,2019.3.18 14:00,14,,3,22,1,,23.1
133,대전,2019.3.18 15:00,13.9,,1.1,21,0.5,,20
133,대전,2019.3.18 16:00,14.2,,1.6,22,0.2,,18.2
133,대전,2019.3.18 17:00,13.5,,1.7,16,0,,14.5
133,대전,2019.3.18 18:00,12.6,,1.8,21,0,,11.1
133,대전,2019.3.18 19:00,11.8,,1.6,24,0,,8
133,대전,2019.3.18 20:00,10.5,,1,28,,,5.6
133,대전,2019.3.18 21:00,9.5,,0.9,32,,,5.8
133,대전,2019.3.18 22:00,8.6,,0.4,33,,,5.3
133,대전,2019.3.18 23:00,8,,0.8,32,,,4.9
133,대전,2019.3.19 0:00,7.1,,0.8,42,,,4.1
133,대전,2019.3.19 1:00,6.2,,0.8,43,,,2.8
133,대전,2019.3.19 2:00,5.1,,1.1,50,,,2.2
133,대전,2019.3.19 3:00,4.3,,0.7,54,,,1.6
133,대전,2019.3.19 4:00,3.3,,0.5,54,,,0.4
133,대전,2019.3.19 5:00,2.7,,0.8,57,,,0.2
133,대전,2019.3.19 6:00,2.1,,1,60,,,-0.2
133,대전,2019.3.19 7:00,1.6,,0.8,62,0,,-0.3
133,대전,2019.3.19 8:00,2.5,,0.3,61,0.9,,1.9
133,대전,2019.3.19 9:00,5.6,,0.7,54,1,,8
133,대전,2019.3.19 10:00,9.2,,0.7,42,1,,14.2
133,대전,2019.3.19 11:00,12.8,,1.2,29,1,,20.5
133,대전,2019.3.19 12:00,15.3,,1.5,25,1,,25.7
133,대전,2019.3.19 13:00,17.3,,1.6,25,1,,29.4
133,대전,2019.3.19 14:00,18.9,,1.8,29,1,,30.7
133,대전,2019.3.19 15:00,19.1,,2,38,1,,28.3
133,대전,2019.3.19 16:00,18.2,,4.1,44,1,40,24.3
133,대전,2019.3.19 17:00,18,,2.2,47,1,40,19.9
133,대전,2019.3.19 18:00,16.9,,1.4,52,0.8,40,14.6
133,대전,2019.3.19 19:00,15.4,,1.3,57,0,40,11.5
133,대전,2019.3.19 20:00,14.2,,2.2,65,,40,10.3
133,대전,2019.3.19 21:00,12.5,,1.3,71,,40,8.9
133,대전,2019.3.19 22:00,11.4,,1.5,76,,40,7.6
133,대전,2019.3.19 23:00,10.6,,0.6,78,,40,6.5
133,대전,2019.3.20 0:00,9.3,,1.1,82,,4019,6
133,대전,2019.3.20 1:00,8.8,,0.1,85,,19,5.6
133,대전,2019.3.20 2:00,8.2,,0.1,85,,19,6.1
133,대전,2019.3.20 3:00,7.9,,1.3,87,,19,5.3
133,대전,2019.3.20 4:00,7.4,,0.5,88,,19,4.3
133,대전,2019.3.20 5:00,6.6,,1.4,91,,19,4.4
133,대전,2019.3.20 6:00,6.5,,0.2,89,,19,4.6
133,대전,2019.3.20 7:00,6.4,,0.8,91,0,19,4.6
133,대전,2019.3.20 8:00,7.1,,0.2,89,0,19,7.3
133,대전,2019.3.20 9:00,9,,0.2,85,0,19,11.1
133,대전,2019.3.20 10:00,10.7,,0.3,75,0,19,13.7
133,대전,2019.3.20 11:00,12.8,,0.8,64,0.1,4019,16.8
133,대전,2019.3.20 12:00,15.2,,0.9,51,0,40,19.1
133,대전,2019.3.20 13:00,16.1,,1.2,48,0,40,16.6
133,대전,2019.3.20 14:00,16.1,,1,49,0,4001,15.8
133,대전,2019.3.20 15:00,15.7,0,5.1,48,0,4001,12.1
133,대전,2019.3.20 16:00,16.1,,3.7,48,0,1,12.2
133,대전,2019.3.20 17:00,13.8,,1.5,73,0,4001,11.1
133,대전,2019.3.20 18:00,12,1.6,1.1,87,0,401901,10.4
133,대전,2019.3.20 19:00,11.3,,0.6,92,0,1901,10
133,대전,2019.3.20 20:00,11,,1.6,95,,1901,9.8
133,대전,2019.3.20 21:00,10.5,7.6,1.8,94,,1901,9.6
133,대전,2019.3.20 22:00,10.6,,1,96,,1901,9.7
133,대전,2019.3.20 23:00,10.5,,1.1,97,,191601,9.7
133,대전,2019.3.21 0:00,10.7,8.5,1.3,97,,1601,9.9
133,대전,2019.3.21 1:00,11.6,,1.3,98,,1601,10.3
133,대전,2019.3.21 2:00,13.3,,3,98,,191601,11.6
133,대전,2019.3.21 3:00,12.2,2.6,3.8,97,,190201,10.9
133,대전,2019.3.21 4:00,11.3,,2.9,98,,1902,10.4
133,대전,2019.3.21 5:00,9.3,,3.1,95,,1902,9
133,대전,2019.3.21 6:00,8.8,0,3.7,96,,1902,8.5
133,대전,2019.3.21 7:00,8.8,,2.1,97,0,1902,8.5
133,대전,2019.3.21 8:00,8.9,,1.6,97,0,1902,8.9
133,대전,2019.3.21 9:00,9.1,0,2.2,96,0,1902,9.5
133,대전,2019.3.21 10:00,9.5,,2.5,95,0,1902,11
133,대전,2019.3.21 11:00,9.6,,1.7,95,0,19,10.3
133,대전,2019.3.21 12:00,10.6,0,1.5,89,0,19,12.4
133,대전,2019.3.21 13:00,11.5,,1.9,78,0.2,,14.9
133,대전,2019.3.21 14:00,11.6,,3.3,70,0.3,,12
133,대전,2019.3.21 15:00,11.3,,2.7,71,0,,11.6
133,대전,2019.3.21 16:00,11.6,,3,60,0.4,,14.1
133,대전,2019.3.21 17:00,10.6,,4.1,59,0.5,,10.7
133,대전,2019.3.21 18:00,8.4,,3.4,64,0,,7.7
133,대전,2019.3.21 19:00,6.6,,2.7,70,0,,5.8
133,대전,2019.3.21 20:00,5.5,,2.2,71,,,4.1
133,대전,2019.3.21 21:00,4.5,,2.5,76,,19,3
133,대전,2019.3.21 22:00,3.7,,1.5,75,,19,2.6
133,대전,2019.3.21 23:00,3,,0.5,79,,19,1.5
133,대전,2019.3.22 0:00,2.9,,1.4,80,,19,2.3
133,대전,2019.3.22 1:00,3,,1.8,77,,19,2.2
133,대전,2019.3.22 2:00,2.4,,1.2,78,,19,1.4
133,대전,2019.3.22 3:00,1.6,,1.1,80,,19,0.2
133,대전,2019.3.22 4:00,1.1,,1.1,80,,19,0.2
133,대전,2019.3.22 5:00,1.2,,1.1,80,,,0.2
133,대전,2019.3.22 6:00,1,,1.2,80,,,0.1
133,대전,2019.3.22 7:00,0.4,,0.5,84,0,,0.3
133,대전,2019.3.22 8:00,1.2,,1.1,82,0.3,,1.3
133,대전,2019.3.22 9:00,2.9,,2.3,66,1,,6
133,대전,2019.3.22 10:00,4.2,,1.8,59,1,,11.7
133,대전,2019.3.22 11:00,5.5,,2.2,54,1,,15.7
133,대전,2019.3.22 12:00,7,,2.2,48,1,,18.4
133,대전,2019.3.22 13:00,8.3,,2.2,44,1,,19.8
133,대전,2019.3.22 14:00,9.7,,2.8,40,1,,21.2
133,대전,2019.3.22 15:00,10.2,,2.3,33,1,,21.4
133,대전,2019.3.22 16:00,10.5,,2.5,32,1,,20.1
133,대전,2019.3.22 17:00,9.5,,2.9,29,1,,15.3
133,대전,2019.3.22 18:00,7.2,,2.7,34,1,,8.4
133,대전,2019.3.22 19:00,5.3,,2.2,41,0.4,,4.8
133,대전,2019.3.22 20:00,4.2,,2.6,43,,,3.1
133,대전,2019.3.22 21:00,3.2,,1.3,46,,,2.5
133,대전,2019.3.22 22:00,2.5,,1.2,50,,,1.3
133,대전,2019.3.22 23:00,2,,1.1,55,,,0.9
133,대전,2019.3.23 0:00,1.8,,1,58,,,0.3
133,대전,2019.3.23 1:00,1.4,,0.6,62,,,-0.4
133,대전,2019.3.23 2:00,0.9,,0.8,67,,,-0.2
133,대전,2019.3.23 3:00,0.2,,0.3,69,,,-0.5
133,대전,2019.3.23 4:00,-0.2,,1.2,72,,,-0.7
133,대전,2019.3.23 5:00,-0.5,,0.4,74,,,-0.9
133,대전,2019.3.23 6:00,-0.6,,0.7,76,,,-1.3
133,대전,2019.3.23 7:00,-1.2,,0.7,78,0.1,,-1.5
133,대전,2019.3.23 8:00,0.7,,0.4,74,1,,-0.5
133,대전,2019.3.23 9:00,3.7,,1.9,61,1,,6.2
133,대전,2019.3.23 10:00,6.3,,3.1,51,1,,12.3
133,대전,2019.3.23 11:00,7.8,,4.3,43,1,,16.2
133,대전,2019.3.23 12:00,8.6,,3.4,42,1,,17.6
133,대전,2019.3.23 13:00,8.9,,2.9,49,1,1,17.5
133,대전,2019.3.23 14:00,5.2,,3.1,80,0,4001,6.7
133,대전,2019.3.23 15:00,4.6,5.4,2,88,0.2,40190601,10.9
133,대전,2019.3.23 16:00,4.5,,5.6,77,0.8,191001,6.5
133,대전,2019.3.23 17:00,6.5,,4.5,61,0.9,191001,10.3
133,대전,2019.3.23 18:00,5.2,0.8,2.1,65,0.7,,5.5
133,대전,2019.3.23 19:00,4.3,,4.4,54,0.3,,2.3
133,대전,2019.3.23 20:00,3.8,,2.5,61,,,1.3
133,대전,2019.3.23 21:00,2.7,,1.9,62,,,0.4
133,대전,2019.3.23 22:00,2.2,,1.8,63,,,-0.2
133,대전,2019.3.23 23:00,2.1,,1.7,62,,,0.1
133,대전,2019.3.24 0:00,1.5,,1.1,63,,,0.1
133,대전,2019.3.24 1:00,0.9,,1.5,69,,,0.1
133,대전,2019.3.24 2:00,0.1,,0.9,74,,,-0.2
133,대전,2019.3.24 3:00,-0.5,,0.7,77,,,-0.9
133,대전,2019.3.24 4:00,-0.9,,0.1,79,,,-1.6
133,대전,2019.3.24 5:00,-1.3,,0.2,81,,,-2
133,대전,2019.3.24 6:00,-1.7,,0.1,84,,,-2.5
133,대전,2019.3.24 7:00,-1.8,,0.1,86,0.3,,-2.4
133,대전,2019.3.24 8:00,-0.2,,0.3,82,1,,-0.9
133,대전,2019.3.24 9:00,3.5,,1.5,62,1,,0.1
133,대전,2019.3.24 10:00,5.9,,0.8,54,1,,12.3
133,대전,2019.3.24 11:00,7.2,,1.9,46,1,,16.6
133,대전,2019.3.24 12:00,8.8,,2.9,39,1,,19.2
133,대전,2019.3.24 13:00,9.7,,1.4,33,1,,20.8
133,대전,2019.3.24 14:00,10.2,,3.6,37,1,,20.4
133,대전,2019.3.24 15:00,10.6,,2.1,40,1,,19.3
133,대전,2019.3.24 16:00,10.6,,2.3,38,1,,18.2
133,대전,2019.3.24 17:00,9.2,,2.5,39,1,,14.2
133,대전,2019.3.24 18:00,7.7,,2.1,44,1,,7.5
133,대전,2019.3.24 19:00,6.4,,2.1,52,0.4,,4.6
133,대전,2019.3.24 20:00,5.2,,1.9,60,,,3.3
133,대전,2019.3.24 21:00,4.4,,2.7,65,,,2.3
133,대전,2019.3.24 22:00,3.9,,2.1,68,,,1.5
133,대전,2019.3.24 23:00,3.5,,1.4,70,,,1
133,대전,2019.3.25 0:00,3,,1.9,71,,,0.5
133,대전,2019.3.25 1:00,2.3,,1.4,72,,,-0.1
133,대전,2019.3.25 2:00,1.9,,0.7,78,,,0.1
133,대전,2019.3.25 3:00,1,,0.5,81,,,0
133,대전,2019.3.25 4:00,0.4,,1.4,83,,,-0.2
133,대전,2019.3.25 5:00,0.4,,0.8,83,,,-0.3
133,대전,2019.3.25 6:00,0.4,,0.5,84,,,-0.4
133,대전,2019.3.25 7:00,0.3,,0.4,85,0,,-0.4
133,대전,2019.3.25 8:00,0.8,,0.4,84,0,,0.3
133,대전,2019.3.25 9:00,2.7,,0.3,77,0,,4.3
133,대전,2019.3.25 10:00,6.5,,1.4,63,0.8,,11.8
133,대전,2019.3.25 11:00,10.4,,2.9,51,1,,16.9
133,대전,2019.3.25 12:00,12,,3.9,44,1,40,18.4
133,대전,2019.3.25 13:00,13,,2.9,44,1,40,19.9
133,대전,2019.3.25 14:00,13.6,,3.5,45,1,40,21.6
133,대전,2019.3.25 15:00,13.9,,3,44,1,40,21.6
133,대전,2019.3.25 16:00,14,,2,44,1,40,16.8
133,대전,2019.3.25 17:00,13.2,,2.2,46,1,40,13.9
133,대전,2019.3.25 18:00,12.2,,1.8,50,0.6,40,10.1
133,대전,2019.3.25 19:00,10.8,,1.4,48,0,40,7.1
133,대전,2019.3.25 20:00,9.5,,1.8,50,,,5.4
133,대전,2019.3.25 21:00,8.8,,1.8,52,,,4.4
133,대전,2019.3.25 22:00,8.2,,2,57,,,3.8
133,대전,2019.3.25 23:00,7.4,,1.3,62,,,3.3
133,대전,2019.3.26 0:00,6.6,,1.5,66,,,2.6
133,대전,2019.3.26 1:00,6,,1.1,71,,,2.1
133,대전,2019.3.26 2:00,5.9,,2.3,73,,,1.9
133,대전,2019.3.26 3:00,5.5,,1.2,73,,,1.5
133,대전,2019.3.26 4:00,5.3,,1.2,74,,,1.3
133,대전,2019.3.26 5:00,4.8,,1.9,74,,,1.1
133,대전,2019.3.26 6:00,4.8,,0.8,76,,,1.5
133,대전,2019.3.26 7:00,5.2,,1,77,0,,4.1
133,대전,2019.3.26 8:00,6.1,,1.4,77,0,,5.8
133,대전,2019.3.26 9:00,8.3,,0.3,74,0.4,19,10.5
133,대전,2019.3.26 10:00,11.8,,1.5,69,1,4019,16.5
133,대전,2019.3.26 11:00,13.9,,1.8,59,1,40,21
133,대전,2019.3.26 12:00,15.9,,2.1,50,1,40,24.9
133,대전,2019.3.26 13:00,17.2,,2.3,32,1,40,27.3
133,대전,2019.3.26 14:00,18,,2.8,29,1,,27.4
133,대전,2019.3.26 15:00,19.1,,2.6,18,1,,26.9
133,대전,2019.3.26 16:00,19.3,,2.9,15,1,,24.4
133,대전,2019.3.26 17:00,18.7,,3.3,18,1,,19.8
133,대전,2019.3.26 18:00,17,,1.8,24,1,,14.4
133,대전,2019.3.26 19:00,16,,1.3,39,0.3,,11
133,대전,2019.3.26 20:00,14.3,,1.5,52,,40,9.2
133,대전,2019.3.26 21:00,13,,0.7,61,,40,8
133,대전,2019.3.26 22:00,12.1,,1,68,,40,7.1
